* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 20:03:03
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
649.309	80.866	176.090
658.753	80.849	176.716
668.335	80.834	177.358
678.056	80.816	178.010
687.919	80.795	178.658
697.925	80.780	179.318
708.076	80.779	-179.991
718.376	80.784	-179.278
728.825	80.787	-178.550
739.426	80.789	-177.816
750.181	80.794	-177.080
761.093	80.802	-176.347
772.163	80.811	-175.602
783.394	80.823	-174.844
794.789	80.843	-174.075
806.349	80.869	-173.285
818.078	80.892	-172.490
829.977	80.913	-171.709
842.050	80.936	-170.941
854.297	80.968	-170.153
866.724	81.010	-169.337
879.330	81.057	-168.533
892.120	81.106	-167.754
905.097	81.161	-166.997
918.262	81.221	-166.254
931.618	81.279	-165.532
945.169	81.339	-164.839
958.917	81.409	-164.153
972.864	81.488	-163.491
987.015	81.571	-162.867
1001.371	81.656	-162.285
1015.937	81.740	-161.752
1030.714	81.824	-161.267
1045.706	81.908	-160.823
1060.916	81.995	-160.401
1076.347	82.082	-160.016
1092.003	82.169	-159.676
1107.887	82.256	-159.383
1124.001	82.343	-159.134
1140.350	82.428	-158.919
1156.937	82.512	-158.728
1173.765	82.597	-158.560
1190.838	82.681	-158.418
1208.159	82.762	-158.293
1225.732	82.841	-158.175
1243.561	82.915	-158.072
1261.649	82.982	-157.996
1280.000	83.041	-157.928
1298.618	83.096	-157.849
1317.507	83.149	-157.756
1336.670	83.196	-157.651
1356.113	83.240	-157.529
1375.838	83.278	-157.370
1395.850	83.298	-157.144
1416.153	83.301	-156.799
1436.751	83.293	-156.271
1457.649	83.289	-155.492
1478.851	83.312	-154.399
1500.362	83.400	-153.047
1522.185	83.589	-151.743
1544.326	83.858	-150.980
1566.789	84.129	-151.023
1589.578	84.333	-151.625
1612.699	84.460	-152.321
1636.156	84.545	-152.807
1659.955	84.627	-153.032
1684.099	84.721	-153.090
1708.595	84.824	-153.126
1733.447	84.924	-153.242
1758.661	85.013	-153.435
1784.241	85.087	-153.640
1810.193	85.149	-153.791
1836.523	85.211	-153.876
1863.236	85.275	-153.904
1890.338	85.340	-153.882
1917.833	85.407	-153.827
1945.729	85.475	-153.763
1974.030	85.550	-153.716
2002.743	85.631	-153.715
2031.873	85.711	-153.776
2061.428	85.783	-153.890
2091.412	85.849	-154.033
2121.832	85.910	-154.181
2152.695	85.965	-154.329
2184.007	86.013	-154.477
2215.774	86.055	-154.629
2248.003	86.093	-154.787
2280.701	86.123	-154.943
2313.874	86.147	-155.098
2347.530	86.162	-155.246
2381.676	86.164	-155.357
2416.318	86.148	-155.397
2451.464	86.118	-155.315
2487.122	86.081	-155.032
2523.298	86.057	-154.468
2560.000	86.080	-153.643
2597.236	86.177	-152.783
2635.014	86.337	-152.259
2673.341	86.514	-152.287
2712.226	86.661	-152.763
2751.676	86.753	-153.439
2791.700	86.794	-154.129
2832.306	86.799	-154.747
2873.503	86.779	-155.273
2915.299	86.742	-155.706
2957.703	86.697	-156.056
3000.724	86.648	-156.333
3044.370	86.598	-156.541
3088.652	86.547	-156.686
3133.577	86.497	-156.784
3179.156	86.444	-156.848
3225.398	86.391	-156.880
3272.312	86.338	-156.883
3319.909	86.286	-156.850
3368.198	86.238	-156.779
3417.190	86.194	-156.663
3466.894	86.151	-156.472
3517.321	86.100	-156.130
3568.482	86.058	-155.573
3620.387	86.046	-154.974
3673.046	86.039	-154.519
3726.472	86.017	-154.033
3780.675	86.008	-153.457
3835.666	86.011	-152.937
3891.457	86.009	-152.432
3948.060	86.006	-151.833
4005.486	86.003	-151.124
4063.747	85.987	-150.324
4122.855	85.949	-149.451
4182.824	85.887	-148.520
4243.664	85.806	-147.540
4305.390	85.716	-146.514
4368.013	85.630	-145.433
4431.547	85.554	-144.293
4496.005	85.492	-143.098
4561.401	85.444	-141.852
4627.749	85.416	-140.553
4695.061	85.407	-139.206
4763.352	85.418	-137.818
4832.637	85.453	-136.391
4902.929	85.514	-134.929
4974.244	85.598	-133.430
5046.596	85.706	-131.895
5120.000	85.838	-130.329
5194.472	85.993	-128.738
5270.027	86.168	-127.131
5346.682	86.360	-125.517
5424.451	86.568	-123.901
5503.352	86.796	-122.293
5583.399	87.047	-120.708
5664.612	87.324	-119.169
5747.006	87.633	-117.696
5830.598	87.984	-116.317
