* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 04.09.2021 17:30:41
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 EQ L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
612.866	90.323	-175.814
621.780	90.309	-175.471
630.824	90.296	-175.113
640.000	90.282	-174.740
649.309	90.269	-174.350
658.753	90.261	-173.941
668.335	90.254	-173.520
678.056	90.247	-173.096
687.919	90.240	-172.665
697.925	90.233	-172.221
708.076	90.233	-171.746
718.376	90.237	-171.257
728.825	90.247	-170.767
739.426	90.266	-170.267
750.181	90.293	-169.754
761.093	90.323	-169.230
772.163	90.349	-168.701
783.394	90.375	-168.164
794.789	90.407	-167.613
806.349	90.443	-167.051
818.078	90.473	-166.483
829.977	90.500	-165.921
842.050	90.528	-165.364
854.297	90.565	-164.800
866.724	90.615	-164.232
879.330	90.681	-163.682
892.120	90.757	-163.151
905.097	90.831	-162.619
918.262	90.896	-162.091
931.618	90.951	-161.590
945.169	91.005	-161.120
958.917	91.064	-160.673
972.864	91.134	-160.256
987.015	91.214	-159.880
1001.371	91.299	-159.537
1015.937	91.385	-159.217
1030.714	91.472	-158.940
1045.706	91.560	-158.706
1060.916	91.647	-158.503
1076.347	91.731	-158.336
1092.003	91.813	-158.208
1107.887	91.893	-158.108
1124.001	91.968	-158.033
1140.350	92.040	-157.976
1156.937	92.106	-157.926
1173.765	92.168	-157.881
1190.838	92.225	-157.848
1208.159	92.275	-157.819
1225.732	92.318	-157.777
1243.561	92.356	-157.707
1261.649	92.392	-157.599
1280.000	92.426	-157.434
1298.618	92.454	-157.183
1317.507	92.468	-156.806
1336.670	92.461	-156.202
1356.113	92.449	-155.186
1375.838	92.488	-153.616
1395.850	92.661	-151.688
1416.153	93.010	-150.093
1436.751	93.454	-149.624
1457.649	93.851	-150.418
1478.851	94.122	-151.914
1500.362	94.272	-153.496
1522.185	94.341	-154.840
1544.326	94.366	-155.861
1566.789	94.373	-156.578
1589.578	94.379	-157.060
1612.699	94.395	-157.385
1636.156	94.429	-157.619
1659.955	94.487	-157.816
1684.099	94.570	-158.006
1708.595	94.662	-158.199
1733.447	94.746	-158.389
1758.661	94.816	-158.568
1784.241	94.877	-158.735
1810.193	94.937	-158.902
1836.523	95.001	-159.087
1863.236	95.068	-159.307
1890.338	95.134	-159.565
1917.833	95.197	-159.842
1945.729	95.257	-160.125
1974.030	95.315	-160.415
2002.743	95.373	-160.712
2031.873	95.431	-161.018
2061.428	95.488	-161.346
2091.412	95.542	-161.694
2121.832	95.593	-162.054
2152.695	95.640	-162.416
2184.007	95.684	-162.773
2215.774	95.728	-163.117
2248.003	95.776	-163.455
2280.701	95.832	-163.804
2313.874	95.888	-164.167
2347.530	95.935	-164.506
2381.676	95.971	-164.759
2416.318	96.003	-164.904
2451.464	96.047	-165.010
2487.122	96.110	-165.192
2523.298	96.190	-165.494
2560.000	96.269	-165.851
2597.236	96.344	-166.212
2635.014	96.426	-166.650
2673.341	96.514	-167.286
2712.226	96.595	-168.137
2751.676	96.656	-169.114
2791.700	96.695	-170.125
2832.306	96.714	-171.122
2873.503	96.717	-172.085
2915.299	96.707	-173.010
2957.703	96.687	-173.899
3000.724	96.658	-174.755
3044.370	96.617	-175.579
3088.652	96.559	-176.376
3133.577	96.490	-177.148
3179.156	96.418	-177.892
3225.398	96.349	-178.614
3272.312	96.280	-179.315
3319.909	96.210	-179.995
3368.198	96.139	179.349
3417.190	96.074	178.715
3466.894	96.007	178.105
3517.321	95.919	177.536
3568.482	95.803	177.072
3620.387	95.679	176.822
3673.046	95.587	176.736
3726.472	95.531	176.468
3780.675	95.455	175.967
3835.666	95.350	175.522
3891.457	95.249	175.301
3948.060	95.179	175.306
4005.486	95.150	175.305
4063.747	95.121	175.039
4122.855	95.045	174.619
4182.824	94.920	174.237
4243.664	94.763	173.932
4305.390	94.594	173.676
4368.013	94.422	173.431
4431.547	94.250	173.163
4496.005	94.089	172.849
4561.401	93.944	172.488
4627.749	93.797	172.082
4695.061	93.635	171.634
4763.352	93.463	171.146
4832.637	93.279	170.608
4902.929	93.071	170.019
4974.244	92.838	169.389
5046.596	92.586	168.739
5120.000	92.315	168.097
5194.472	92.014	167.506
5270.027	91.659	167.030
5346.682	91.232	166.755
5424.451	90.738	166.792
5503.352	90.186	167.264
5583.399	89.588	168.318
5664.612	88.948	170.104
5747.006	88.283	172.744
5830.598	87.643	176.311
5915.406	87.089	-179.205
6001.447	86.669	-173.920
6088.740	86.406	-168.065
6177.303	86.306	-161.933
6267.154	86.375	-155.823
6358.312	86.612	-149.977
6450.796	86.994	-144.564
6544.625	87.494	-139.683
6639.818	88.094	-135.393
6736.397	88.787	-131.734
6834.380	89.570	-128.769
6933.789	90.447	-126.600
7034.643	91.414	-125.413
7136.964	92.449	-125.519
7240.773	93.499	-127.285
7346.093	94.482	-130.984
7452.944	95.297	-136.603
7561.350	95.859	-143.675
7671.332	96.120	-151.372
7782.915	96.083	-158.829
7896.120	95.793	-165.428
8010.971	95.299	-170.851
8127.493	94.622	-174.947
8245.711	93.781	-177.600
8365.647	92.833	-178.697
8487.328	91.856	-178.199
8610.779	90.935	-176.195
8736.026	90.130	-172.924
8863.095	89.462	-168.616
8992.011	88.971	-163.314
9122.803	88.769	-157.288
9255.497	88.928	-151.529
9390.121	89.349	-146.957
9526.704	89.900	-143.680
9665.273	90.531	-141.510
9805.857	91.231	-140.464
9948.487	91.979	-140.743
10093.191	92.735	-142.572
10240.000	93.430	-146.076
10388.944	93.965	-151.128
10540.055	94.234	-157.240
10693.363	94.191	-163.605
10848.902	93.864	-169.362
11006.703	93.333	-173.897
11166.799	92.702	-176.972
11329.224	92.075	-178.656
11494.012	91.520	-179.192
11661.195	91.061	-178.882
11830.812	90.713	-178.037
12002.895	90.503	-176.969
12177.480	90.436	-176.000
12354.606	90.493	-175.488
12534.309	90.639	-175.838
12716.624	90.822	-177.478
12901.592	90.959	179.271
13089.250	90.954	174.421
13279.637	90.739	168.449
13472.794	90.300	162.321
13668.760	89.715	157.224
13867.577	89.060	153.921
14069.285	88.354	152.578
14273.928	87.572	152.970
14481.547	86.733	154.730
14692.186	85.924	157.493
14905.889	85.262	160.886
15122.700	84.884	164.500
15342.664	84.947	167.803
15565.829	85.587	169.767
15792.239	86.739	168.653
16021.942	88.072	162.437
16254.986	89.023	149.115
16491.422	88.968	129.762
16731.295	87.577	110.768
16974.656	85.034	98.319
17221.559	81.881	93.291
17472.053	78.680	93.313
17726.189	75.772	95.863
17984.021	73.266	99.116
18245.605	71.124	101.916
18510.994	69.274	103.614
18780.242	67.687	103.215
19053.408	66.304	98.855
19330.547	64.901	88.155
19611.715	63.151	70.258
19896.975	61.239	52.170
