* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 17.09.2021 17:07:59
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 200 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
649.309	89.418	-175.644
658.753	89.412	-174.841
668.335	89.412	-174.034
678.056	89.415	-173.233
687.919	89.425	-172.445
697.925	89.443	-171.671
708.076	89.479	-170.918
718.376	89.536	-170.238
728.825	89.617	-169.725
739.426	89.727	-169.553
750.181	89.834	-170.008
761.093	89.848	-171.251
772.163	89.647	-172.795
783.394	89.180	-173.357
794.789	88.581	-171.277
806.349	88.254	-166.941
818.078	88.312	-162.930
829.977	88.503	-160.270
842.050	88.683	-158.495
854.297	88.831	-157.106
866.724	88.964	-155.869
879.330	89.096	-154.715
892.120	89.224	-153.617
905.097	89.343	-152.538
918.262	89.448	-151.468
931.618	89.541	-150.429
945.169	89.630	-149.421
958.917	89.723	-148.436
972.864	89.825	-147.477
987.015	89.938	-146.555
1001.371	90.056	-145.665
1015.937	90.178	-144.802
1030.714	90.301	-143.980
1045.706	90.425	-143.196
1060.916	90.550	-142.428
1076.347	90.676	-141.691
1092.003	90.801	-141.003
1107.887	90.926	-140.346
1124.001	91.051	-139.713
1140.350	91.174	-139.106
1156.937	91.294	-138.519
1173.765	91.412	-137.945
1190.838	91.528	-137.384
1208.159	91.643	-136.837
1225.732	91.756	-136.300
1243.561	91.869	-135.765
1261.649	91.990	-135.234
1280.000	92.117	-134.705
1298.618	92.246	-134.166
1317.507	92.370	-133.613
1336.670	92.484	-133.052
1356.113	92.594	-132.482
1375.838	92.702	-131.898
1395.850	92.811	-131.305
1416.153	92.922	-130.695
1436.751	93.035	-130.069
1457.649	93.152	-129.427
