* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 17.09.2021 17:09:25
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 200 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
649.309	89.024	-179.426
658.753	88.995	-178.635
668.335	88.970	-177.821
678.056	88.947	-177.000
687.919	88.927	-176.160
697.925	88.911	-175.295
708.076	88.893	-174.440
718.376	88.878	-173.585
728.825	88.872	-172.712
739.426	88.878	-171.827
750.181	88.893	-170.924
761.093	88.914	-169.990
772.163	88.932	-169.036
783.394	88.949	-168.076
794.789	88.972	-167.114
806.349	89.003	-166.147
818.078	89.033	-165.165
829.977	89.058	-164.168
842.050	89.086	-163.169
854.297	89.120	-162.179
866.724	89.167	-161.196
879.330	89.232	-160.207
892.120	89.308	-159.222
905.097	89.385	-158.263
918.262	89.454	-157.337
931.618	89.512	-156.448
945.169	89.563	-155.612
958.917	89.601	-154.817
972.864	89.618	-153.892
987.015	89.645	-152.585
1001.371	89.745	-151.005
1015.937	89.927	-149.636
1030.714	90.133	-148.720
1045.706	90.317	-148.129
1060.916	90.473	-147.669
1076.347	90.609	-147.237
1092.003	90.736	-146.799
1107.887	90.859	-146.353
1124.001	90.981	-145.904
1140.350	91.100	-145.457
1156.937	91.216	-145.029
1173.765	91.331	-144.621
1190.838	91.444	-144.222
1208.159	91.556	-143.834
1225.732	91.668	-143.457
1243.561	91.781	-143.085
1261.649	91.897	-142.707
1280.000	92.019	-142.327
1298.618	92.144	-141.949
1317.507	92.265	-141.559
1336.670	92.376	-141.161
1356.113	92.482	-140.765
1375.838	92.588	-140.368
1395.850	92.695	-139.961
1416.153	92.803	-139.537
1436.751	92.912	-139.100
1457.649	93.024	-138.658
1478.851	93.138	-138.211
1500.362	93.254	-137.757
1522.185	93.375	-137.298
1544.326	93.500	-136.835
1566.789	93.629	-136.367
1589.578	93.762	-135.897
1612.699	93.901	-135.427
1636.156	94.050	-134.962
1659.955	94.219	-134.504
1684.099	94.411	-134.048
1708.595	94.614	-133.598
1733.447	94.813	-133.161
1758.661	95.003	-132.740
1784.241	95.186	-132.335
1810.193	95.372	-131.950
1836.523	95.563	-131.584
1863.236	95.760	-131.246
1890.338	95.965	-130.944
1917.833	96.178	-130.680
1945.729	96.398	-130.458
1974.030	96.625	-130.284
2002.743	96.860	-130.160
2031.873	97.102	-130.091
2061.428	97.350	-130.087
2091.412	97.605	-130.153
2121.832	97.865	-130.294
2152.695	98.130	-130.520
2184.007	98.401	-130.835
2215.774	98.677	-131.250
2248.003	98.962	-131.771
2280.701	99.257	-132.406
2313.874	99.557	-133.161
2347.530	99.856	-134.042
2381.676	100.143	-135.052
2416.318	100.414	-136.196
2451.464	100.666	-137.479
2487.122	100.908	-138.900
2523.298	101.148	-140.453
2560.000	101.376	-142.132
2597.236	101.575	-143.930
2635.014	101.744	-145.833
2673.341	101.890	-147.824
2712.226	102.017	-149.884
2751.676	102.125	-151.991
2791.700	102.211	-154.120
2832.306	102.271	-156.248
2873.503	102.305	-158.351
2915.299	102.315	-160.401
2957.703	102.302	-162.377
3000.724	102.268	-164.262
3044.370	102.212	-166.044
3088.652	102.131	-167.710
3133.577	102.034	-169.252
3179.156	101.933	-170.670
3225.398	101.834	-171.964
3272.312	101.740	-173.136
3319.909	101.650	-174.192
3368.198	101.569	-175.137
3417.190	101.506	-175.980
3466.894	101.455	-176.730
3517.321	101.403	-177.391
3568.482	101.349	-177.969
3620.387	101.304	-178.475
3673.046	101.275	-178.920
3726.472	101.267	-179.329
3780.675	101.286	-179.756
3835.666	101.338	179.739
3891.457	101.427	179.107
3948.060	101.541	178.328
4005.486	101.658	177.398
4063.747	101.762	176.322
4122.855	101.847	175.094
4182.824	101.906	173.697
4243.664	101.940	172.108
4305.390	101.955	170.306
4368.013	101.951	168.276
4431.547	101.926	166.007
4496.005	101.884	163.499
4561.401	101.824	160.774
4627.749	101.721	157.876
4695.061	101.556	154.869
4763.352	101.330	151.844
4832.637	101.044	148.909
4902.929	100.692	146.163
4974.244	100.286	143.673
5046.596	99.850	141.470
5120.000	99.397	139.570
5194.472	98.927	138.002
5270.027	98.426	136.831
5346.682	97.900	136.122
5424.451	97.382	135.775
5503.352	96.878	135.625
5583.399	96.372	135.719
5664.612	95.862	136.135
5747.006	95.351	136.863
5830.598	94.864	137.869
5915.406	94.424	139.124
6001.447	94.032	140.589
6088.740	93.678	142.231
6177.303	93.348	144.022
6267.154	93.050	145.935
6358.312	92.800	147.950
6450.796	92.602	150.047
6544.625	92.454	152.205
6639.818	92.358	154.398
6736.397	92.317	156.595
6834.380	92.342	158.760
6933.789	92.446	160.838
7034.643	92.642	162.751
7136.964	92.940	164.384
7240.773	93.346	165.581
7346.093	93.880	166.125
7452.944	94.557	165.698
7561.350	95.377	163.821
7671.332	96.271	159.857
7782.915	97.096	153.154
7896.120	97.648	143.470
8010.971	97.712	131.626
8127.493	97.157	119.604
8245.711	96.011	109.543
8365.647	94.451	102.556
8487.328	92.704	98.574
8610.779	90.953	96.943
8736.026	89.289	96.948
8863.095	87.720	98.029
8992.011	86.220	99.929
9122.803	84.768	102.754
9255.497	83.394	106.635
9390.121	82.164	111.298
9526.704	81.095	116.301
9665.273	80.149	121.432
9805.857	79.281	126.670
9948.487	78.475	132.030
10093.191	77.740	137.520
10240.000	77.093	143.145
10388.944	76.535	148.877
10540.055	76.032	154.662
10693.363	75.559	160.494
10848.902	75.123	166.422
11006.703	74.735	172.450
11166.799	74.408	178.566
11329.224	74.151	-175.198
11494.012	73.964	-168.818
11661.195	73.828	-162.281
11830.812	73.736	-155.571
12002.895	73.706	-148.673
12177.480	73.747	-141.575
12354.606	73.857	-134.297
12534.309	74.040	-126.868
12716.624	74.310	-119.328
12901.592	74.696	-111.742
13089.250	75.251	-104.172
13279.637	76.071	-96.690
13472.794	77.292	-89.448
13668.760	79.022	-82.682
13867.577	81.238	-76.810
14069.285	83.873	-72.622
14273.928	86.851	-71.699
14481.547	89.828	-77.549
14692.186	91.977	-94.783
14905.889	92.495	-121.058
15122.700	91.235	-144.220
15342.664	88.860	-156.505
15565.829	86.370	-160.101
15792.239	84.415	-159.007
16021.942	83.111	-155.200
16254.986	82.381	-149.764
16491.422	82.190	-143.993
16731.295	82.510	-139.323
16974.656	83.310	-137.232
17221.559	84.426	-139.605
17472.053	85.426	-148.517
17726.189	85.731	-163.998
17984.021	84.951	178.389
18245.605	83.137	164.640
18510.994	80.743	156.918
18780.242	78.319	153.525
19053.408	76.210	152.004
19330.547	74.440	150.721
19611.715	72.888	148.978
19896.975	71.703	147.294
