* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 128k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 22.09.2021 16:33:52
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: AirDots S R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
604.080	93.511	-64.274
612.866	93.477	-64.347
621.780	93.440	-64.659
630.824	93.397	-65.221
640.000	93.333	-66.118
649.309	93.224	-67.424
658.753	93.020	-69.141
668.335	92.632	-70.886
678.056	92.001	-71.475
687.919	91.258	-69.367
697.925	90.794	-64.762
708.076	90.822	-60.177
718.376	91.098	-57.426
728.825	91.373	-56.290
739.426	91.577	-55.965
750.181	91.716	-55.902
761.093	91.810	-55.841
772.163	91.865	-55.804
783.394	91.896	-55.783
794.789	91.922	-55.740
806.349	91.939	-55.669
818.078	91.939	-55.590
829.977	91.931	-55.489
842.050	91.920	-55.358
854.297	91.913	-55.201
866.724	91.924	-55.025
879.330	91.951	-54.834
892.120	91.984	-54.651
905.097	92.014	-54.485
918.262	92.036	-54.333
931.618	92.046	-54.179
945.169	92.054	-54.029
958.917	92.074	-53.897
972.864	92.107	-53.790
987.015	92.150	-53.700
1001.371	92.198	-53.651
1015.937	92.250	-53.666
1030.714	92.303	-53.710
1045.706	92.358	-53.772
1060.916	92.416	-53.886
1076.347	92.476	-54.048
1092.003	92.536	-54.240
1107.887	92.598	-54.490
1124.001	92.660	-54.803
1140.350	92.717	-55.152
1156.937	92.771	-55.524
1173.765	92.822	-55.919
1190.838	92.868	-56.335
1208.159	92.911	-56.784
1225.732	92.951	-57.264
1243.561	92.987	-57.753
1261.649	93.026	-58.262
1280.000	93.068	-58.777
1298.618	93.108	-59.289
1317.507	93.139	-59.818
1336.670	93.158	-60.340
1356.113	93.167	-60.840
1375.838	93.172	-61.325
1395.850	93.175	-61.813
1416.153	93.178	-62.292
1436.751	93.179	-62.752
1457.649	93.177	-63.197
1478.851	93.174	-63.623
1500.362	93.170	-64.034
1522.185	93.166	-64.432
1544.326	93.163	-64.811
1566.789	93.162	-65.191
1589.578	93.162	-65.568
1612.699	93.164	-65.935
1636.156	93.171	-66.301
1659.955	93.196	-66.666
1684.099	93.245	-67.030
1708.595	93.303	-67.386
1733.447	93.356	-67.741
