* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 17:29:00
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: V90 EQ L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
640.000	82.721	-176.202
649.309	82.708	-175.880
658.753	82.701	-175.535
668.335	82.694	-175.178
678.056	82.681	-174.818
687.919	82.673	-174.420
697.925	82.667	-173.979
708.076	82.653	-173.536
718.376	82.640	-173.079
728.825	82.641	-172.584
739.426	82.655	-172.055
750.181	82.676	-171.519
761.093	82.696	-170.980
772.163	82.714	-170.411
783.394	82.734	-169.814
794.789	82.764	-169.208
806.349	82.796	-168.590
818.078	82.821	-167.955
829.977	82.842	-167.304
842.050	82.864	-166.647
854.297	82.902	-165.974
866.724	82.969	-165.305
879.330	83.053	-164.703
892.120	83.141	-164.173
905.097	83.218	-163.665
918.262	83.279	-163.167
931.618	83.319	-162.675
945.169	83.343	-162.126
958.917	83.364	-161.473
972.864	83.407	-160.708
987.015	83.487	-159.885
1001.371	83.595	-159.117
1015.937	83.719	-158.462
1030.714	83.850	-157.894
1045.706	83.984	-157.401
1060.916	84.114	-156.963
1076.347	84.245	-156.566
1092.003	84.377	-156.215
1107.887	84.509	-155.918
1124.001	84.640	-155.664
1140.350	84.772	-155.437
1156.937	84.905	-155.233
1173.765	85.038	-155.070
1190.838	85.170	-154.947
1208.159	85.303	-154.836
1225.732	85.438	-154.734
1243.561	85.573	-154.656
1261.649	85.715	-154.607
1280.000	85.865	-154.586
1298.618	86.019	-154.578
1317.507	86.168	-154.574
1336.670	86.309	-154.590
1356.113	86.446	-154.628
1375.838	86.582	-154.685
1395.850	86.719	-154.767
1416.153	86.859	-154.859
1436.751	87.002	-154.972
1457.649	87.149	-155.114
1478.851	87.298	-155.280
1500.362	87.450	-155.478
1522.185	87.602	-155.711
1544.326	87.756	-155.979
1566.789	87.913	-156.287
1589.578	88.074	-156.644
1612.699	88.239	-157.050
1636.156	88.411	-157.508
1659.955	88.598	-158.023
