* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 20:36:00
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Spaceship R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
546.002	89.529	-171.899
553.943	89.499	-171.490
562.001	89.468	-171.069
570.175	89.437	-170.638
578.469	89.407	-170.191
586.883	89.378	-169.723
595.419	89.348	-169.236
604.080	89.321	-168.749
612.866	89.296	-168.259
621.780	89.272	-167.745
630.824	89.249	-167.213
640.000	89.226	-166.662
649.309	89.204	-166.090
658.753	89.185	-165.509
668.335	89.167	-164.906
678.056	89.153	-164.280
687.919	89.141	-163.632
697.925	89.132	-162.964
708.076	89.124	-162.302
718.376	89.118	-161.627
728.825	89.122	-160.920
739.426	89.138	-160.190
750.181	89.163	-159.441
761.093	89.191	-158.664
772.163	89.215	-157.874
783.394	89.241	-157.075
794.789	89.274	-156.266
806.349	89.313	-155.440
818.078	89.350	-154.596
829.977	89.383	-153.747
842.050	89.416	-152.886
854.297	89.459	-152.023
866.724	89.523	-151.171
879.330	89.605	-150.323
892.120	89.699	-149.476
905.097	89.790	-148.633
918.262	89.872	-147.803
931.618	89.948	-146.996
945.169	90.025	-146.210
958.917	90.112	-145.440
972.864	90.213	-144.695
987.015	90.325	-143.987
1001.371	90.446	-143.317
1015.937	90.572	-142.692
1030.714	90.704	-142.108
1045.706	90.838	-141.570
1060.916	90.972	-141.093
1076.347	91.108	-140.674
1092.003	91.244	-140.303
1107.887	91.382	-139.979
1124.001	91.520	-139.705
1140.350	91.655	-139.483
1156.937	91.787	-139.313
1173.765	91.916	-139.194
1190.838	92.040	-139.122
1208.159	92.158	-139.090
1225.732	92.269	-139.089
1243.561	92.373	-139.107
1261.649	92.475	-139.133
1280.000	92.575	-139.150
1298.618	92.670	-139.135
1317.507	92.758	-139.074
1336.670	92.837	-138.982
1356.113	92.908	-138.887
1375.838	92.975	-138.804
1395.850	93.033	-138.724
1416.153	93.078	-138.610
1436.751	93.113	-138.416
1457.649	93.141	-138.101
1478.851	93.171	-137.641
1500.362	93.212	-137.048
1522.185	93.271	-136.357
1544.326	93.349	-135.624
1566.789	93.448	-134.891
1589.578	93.562	-134.187
1612.699	93.689	-133.524
1636.156	93.829	-132.906
1659.955	93.991	-132.331
1684.099	94.177	-131.797
1708.595	94.372	-131.295
1733.447	94.562	-130.816
1758.661	94.741	-130.357
1784.241	94.913	-129.919
1810.193	95.084	-129.503
1836.523	95.260	-129.107
1863.236	95.442	-128.734
1890.338	95.631	-128.393
1917.833	95.825	-128.090
1945.729	96.025	-127.823
1974.030	96.229	-127.586
2002.743	96.439	-127.375
2031.873	96.656	-127.196
2061.428	96.881	-127.054
2091.412	97.112	-126.956
2121.832	97.352	-126.909
2152.695	97.599	-126.918
2184.007	97.854	-126.990
2215.774	98.118	-127.131
2248.003	98.394	-127.350
2280.701	98.687	-127.661
2313.874	98.992	-128.076
2347.530	99.302	-128.604
2381.676	99.610	-129.252
2416.318	99.911	-130.032
2451.464	100.202	-130.959
2487.122	100.495	-132.044
2523.298	100.797	-133.301
2560.000	101.097	-134.739
2597.236	101.377	-136.364
2635.014	101.635	-138.180
2673.341	101.875	-140.187
2712.226	102.099	-142.383
2751.676	102.303	-144.759
2791.700	102.478	-147.293
2832.306	102.618	-149.957
2873.503	102.717	-152.714
2915.299	102.773	-155.525
2957.703	102.784	-158.345
3000.724	102.750	-161.124
3044.370	102.667	-163.814
3088.652	102.535	-166.367
3133.577	102.362	-168.744
3179.156	102.166	-170.925
3225.398	101.956	-172.911
3272.312	101.736	-174.712
3319.909	101.503	-176.331
3368.198	101.263	-177.756
3417.190	101.022	-178.963
3466.894	100.780	-179.931
3517.321	100.528	179.344
3568.482	100.271	178.853
3620.387	100.024	178.573
3673.046	99.796	178.467
3726.472	99.591	178.476
3780.675	99.412	178.537
3835.666	99.261	178.603
3891.457	99.142	178.641
3948.060	99.040	178.640
4005.486	98.933	178.624
4063.747	98.807	178.633
4122.855	98.654	178.703
4182.824	98.472	178.854
4243.664	98.267	179.097
4305.390	98.051	179.440
4368.013	97.833	179.895
4431.547	97.622	-179.536
4496.005	97.435	-178.864
4561.401	97.285	-178.109
4627.749	97.159	-177.287
4695.061	97.045	-176.410
4763.352	96.953	-175.489
4832.637	96.885	-174.545
4902.929	96.833	-173.609
4974.244	96.799	-172.710
5046.596	96.793	-171.862
5120.000	96.818	-171.065
5194.472	96.865	-170.313
5270.027	96.914	-169.599
5346.682	96.957	-168.913
5424.451	97.003	-168.258
5503.352	97.064	-167.649
5583.399	97.140	-167.110
5664.612	97.217	-166.654
5747.006	97.285	-166.281
5830.598	97.362	-165.986
5915.406	97.467	-165.770
6001.447	97.597	-165.647
6088.740	97.738	-165.641
6177.303	97.872	-165.778
6267.154	98.002	-166.073
6358.312	98.137	-166.524
6450.796	98.274	-167.117
6544.625	98.407	-167.833
6639.818	98.533	-168.660
6736.397	98.652	-169.591
6834.380	98.768	-170.624
6933.789	98.886	-171.757
7034.643	99.012	-172.999
7136.964	99.143	-174.374
7240.773	99.278	-175.921
7346.093	99.420	-177.671
7452.944	99.580	-179.648
7561.350	99.770	178.113
7671.332	99.986	175.557
7782.915	100.210	172.618
7896.120	100.421	169.220
8010.971	100.585	165.307
8127.493	100.643	160.875
8245.711	100.551	155.988
8365.647	100.299	150.788
8487.328	99.895	145.489
8610.779	99.348	140.345
8736.026	98.670	135.588
8863.095	97.873	131.388
8992.011	96.985	127.817
9122.803	96.039	124.857
9255.497	95.055	122.443
9390.121	94.043	120.519
9526.704	92.995	119.095
9665.273	91.900	118.274
9805.857	90.749	118.231
9948.487	89.564	119.144
10093.191	88.387	121.078
10240.000	87.280	123.929
10388.944	86.284	127.491
10540.055	85.384	131.553
10693.363	84.558	135.963
10848.902	83.799	140.629
11006.703	83.112	145.504
11166.799	82.500	150.553
11329.224	81.971	155.767
11494.012	81.524	161.154
11661.195	81.131	166.720
11830.812	80.781	172.473
12002.895	80.490	178.429
12177.480	80.260	-175.408
12354.606	80.083	-169.060
12534.309	79.957	-162.549
12716.624	79.888	-155.905
12901.592	79.894	-149.165
13089.250	80.015	-142.368
13279.637	80.318	-135.565
13472.794	80.903	-128.840
13668.760	81.839	-122.307
13867.577	83.066	-116.091
14069.285	84.465	-110.330
14273.928	85.977	-105.250
14481.547	87.672	-101.377
14692.186	89.663	-99.735
14905.889	91.922	-102.261
15122.700	94.058	-111.909
15342.664	95.401	-130.184
15565.829	95.449	-152.466
15792.239	94.267	-170.112
16021.942	92.449	-179.255
16254.986	90.642	178.193
16491.422	89.176	179.253
16731.295	88.104	-178.001
16974.656	87.432	-174.617
17221.559	87.194	-171.264
17472.053	87.424	-168.615
17726.189	88.173	-167.716
17984.021	89.441	-170.475
18245.605	90.931	179.906
18510.994	91.937	160.531
18780.242	91.704	134.094
19053.408	89.963	109.744
19330.547	87.051	93.565
19611.715	83.620	84.635
19896.975	80.635	80.374
