* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 16.09.2021 18:13:04
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Arena EQ R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
718.376	90.574	17.332
728.825	90.601	17.772
739.426	90.640	18.214
750.181	90.687	18.657
761.093	90.734	19.103
772.163	90.776	19.551
783.394	90.818	19.995
794.789	90.865	20.438
806.349	90.915	20.885
818.078	90.958	21.342
829.977	90.994	21.802
842.050	91.028	22.258
854.297	91.070	22.718
866.724	91.129	23.204
879.330	91.203	23.701
892.120	91.288	24.196
905.097	91.369	24.676
918.262	91.440	25.145
931.618	91.502	25.607
945.169	91.565	26.056
958.917	91.635	26.490
972.864	91.717	26.903
987.015	91.811	27.286
1001.371	91.913	27.645
1015.937	92.020	27.975
1030.714	92.131	28.272
1045.706	92.245	28.529
1060.916	92.362	28.728
1076.347	92.480	28.878
1092.003	92.598	28.992
1107.887	92.716	29.073
1124.001	92.833	29.118
1140.350	92.949	29.124
1156.937	93.063	29.104
1173.765	93.176	29.057
1190.838	93.286	28.980
1208.159	93.393	28.885
1225.732	93.499	28.774
1243.561	93.605	28.646
1261.649	93.715	28.505
1280.000	93.831	28.351
1298.618	93.948	28.188
1317.507	94.061	28.023
1336.670	94.163	27.858
1356.113	94.257	27.687
1375.838	94.349	27.508
1395.850	94.440	27.321
1416.153	94.530	27.136
1436.751	94.620	26.952
1457.649	94.710	26.761
1478.851	94.800	26.561
1500.362	94.890	26.353
1522.185	94.980	26.143
1544.326	95.071	25.927
1566.789	95.163	25.699
1589.578	95.256	25.461
1612.699	95.350	25.213
1636.156	95.449	24.955
1659.955	95.564	24.681
1684.099	95.696	24.388
1708.595	95.833	24.077
1733.447	95.963	23.750
1758.661	96.076	23.407
1784.241	96.177	23.044
1810.193	96.273	22.661
1836.523	96.368	22.257
1863.236	96.462	21.835
1890.338	96.555	21.391
1917.833	96.647	20.924
1945.729	96.737	20.435
1974.030	96.826	19.928
2002.743	96.914	19.401
2031.873	97.000	18.852
2061.428	97.084	18.283
2091.412	97.166	17.697
2121.832	97.245	17.094
2152.695	97.321	16.476
2184.007	97.394	15.844
2215.774	97.466	15.201
2248.003	97.540	14.547
2280.701	97.620	13.882
2313.874	97.703	13.204
2347.530	97.783	12.518
2381.676	97.854	11.824
2416.318	97.911	11.118
2451.464	97.956	10.399
2487.122	97.999	9.664
2523.298	98.052	8.909
2560.000	98.107	8.130
2597.236	98.150	7.322
2635.014	98.181	6.483
2673.341	98.204	5.610
