* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 20:27:27
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Spacesihp R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
546.002	83.005	-171.764
553.943	82.973	-171.382
562.001	82.943	-171.022
570.175	82.913	-170.606
578.469	82.882	-170.148
586.883	82.851	-169.650
595.419	82.820	-169.110
604.080	82.794	-168.595
612.866	82.770	-168.109
621.780	82.747	-167.612
630.824	82.722	-167.093
640.000	82.698	-166.540
649.309	82.675	-165.957
658.753	82.658	-165.364
668.335	82.645	-164.764
678.056	82.635	-164.148
687.919	82.630	-163.515
697.925	82.630	-162.864
708.076	82.620	-162.189
718.376	82.609	-161.495
728.825	82.613	-160.783
739.426	82.628	-160.067
750.181	82.651	-159.346
761.093	82.685	-158.586
772.163	82.717	-157.799
783.394	82.745	-157.028
794.789	82.778	-156.275
806.349	82.816	-155.463
818.078	82.855	-154.597
829.977	82.890	-153.739
842.050	82.925	-152.884
854.297	82.968	-152.029
866.724	83.032	-151.177
879.330	83.114	-150.341
892.120	83.209	-149.528
905.097	83.300	-148.704
918.262	83.381	-147.866
931.618	83.456	-147.064
945.169	83.535	-146.286
958.917	83.624	-145.518
972.864	83.725	-144.775
987.015	83.840	-144.055
1001.371	83.961	-143.383
1015.937	84.085	-142.798
1030.714	84.214	-142.250
1045.706	84.348	-141.734
1060.916	84.484	-141.275
1076.347	84.620	-140.868
1092.003	84.755	-140.511
1107.887	84.892	-140.201
1124.001	85.032	-139.936
1140.350	85.169	-139.721
1156.937	85.301	-139.567
1173.765	85.428	-139.479
1190.838	85.551	-139.437
1208.159	85.668	-139.419
1225.732	85.777	-139.415
1243.561	85.879	-139.433
1261.649	85.980	-139.474
1280.000	86.078	-139.508
1298.618	86.172	-139.503
1317.507	86.259	-139.453
1336.670	86.336	-139.383
1356.113	86.404	-139.301
1375.838	86.466	-139.214
1395.850	86.521	-139.129
1416.153	86.564	-139.013
1436.751	86.598	-138.823
1457.649	86.624	-138.518
1478.851	86.650	-138.074
1500.362	86.687	-137.495
1522.185	86.740	-136.819
1544.326	86.813	-136.086
1566.789	86.906	-135.339
1589.578	87.017	-134.613
1612.699	87.141	-133.925
1636.156	87.281	-133.282
1659.955	87.442	-132.688
1684.099	87.629	-132.135
1708.595	87.823	-131.610
1733.447	88.012	-131.116
1758.661	88.191	-130.654
1784.241	88.362	-130.224
1810.193	88.533	-129.810
1836.523	88.710	-129.408
1863.236	88.891	-129.028
1890.338	89.077	-128.673
1917.833	89.270	-128.350
1945.729	89.470	-128.057
1974.030	89.677	-127.791
2002.743	89.890	-127.558
2031.873	90.109	-127.364
2061.428	90.336	-127.208
2091.412	90.572	-127.098
2121.832	90.814	-127.043
2152.695	91.063	-127.048
2184.007	91.320	-127.115
2215.774	91.586	-127.257
2248.003	91.864	-127.486
2280.701	92.157	-127.808
2313.874	92.462	-128.230
2347.530	92.772	-128.762
2381.676	93.079	-129.417
2416.318	93.379	-130.204
2451.464	93.670	-131.136
2487.122	93.963	-132.226
2523.298	94.265	-133.484
2560.000	94.566	-134.921
2597.236	94.848	-136.542
2635.014	95.108	-138.352
2673.341	95.349	-140.354
2712.226	95.575	-142.546
2751.676	95.781	-144.914
2791.700	95.959	-147.441
2832.306	96.102	-150.104
2873.503	96.205	-152.869
2915.299	96.267	-155.693
2957.703	96.284	-158.531
3000.724	96.255	-161.338
3044.370	96.179	-164.071
3088.652	96.053	-166.690
3133.577	95.884	-169.157
3179.156	95.688	-171.442
3225.398	95.473	-173.523
3272.312	95.243	-175.386
3319.909	95.001	-177.024
3368.198	94.755	-178.446
3417.190	94.518	-179.670
3466.894	94.285	179.284
3517.321	94.040	178.401
3568.482	93.779	177.685
3620.387	93.511	177.152
3673.046	93.241	176.819
3726.472	92.977	176.699
3780.675	92.725	176.798
3835.666	92.501	177.113
3891.457	92.323	177.606
3948.060	92.197	178.198
4005.486	92.107	178.778
4063.747	92.031	179.244
4122.855	91.943	179.549
4182.824	91.823	179.733
4243.664	91.665	179.880
4305.390	91.478	-179.925
4368.013	91.274	-179.625
4431.547	91.067	-179.186
4496.005	90.878	-178.601
4561.401	90.722	-177.880
4627.749	90.591	-177.056
4695.061	90.474	-176.155
4763.352	90.381	-175.198
4832.637	90.312	-174.208
4902.929	90.260	-173.209
4974.244	90.227	-172.221
5046.596	90.228	-171.265
5120.000	90.265	-170.362
5194.472	90.331	-169.524
5270.027	90.402	-168.750
5346.682	90.468	-168.038
5424.451	90.535	-167.389
5503.352	90.613	-166.798
5583.399	90.704	-166.263
5664.612	90.797	-165.791
5747.006	90.885	-165.393
5830.598	90.987	-165.082
5915.406	91.120	-164.879
6001.447	91.278	-164.803
