* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 14:15:11
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: MH 755 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
678.056	85.581	-174.407
687.919	85.570	-173.640
697.925	85.559	-172.887
708.076	85.554	-172.060
718.376	85.556	-171.191
728.825	85.567	-170.333
739.426	85.591	-169.490
750.181	85.623	-168.640
761.093	85.662	-167.777
772.163	85.696	-167.003
783.394	85.705	-166.272
794.789	85.711	-165.380
806.349	85.740	-164.384
818.078	85.770	-163.436
829.977	85.794	-162.510
842.050	85.821	-161.565
854.297	85.855	-160.621
866.724	85.902	-159.687
879.330	85.968	-158.755
892.120	86.049	-157.845
905.097	86.128	-156.941
918.262	86.197	-156.036
931.618	86.261	-155.151
945.169	86.327	-154.292
958.917	86.397	-153.459
972.864	86.479	-152.663
987.015	86.573	-151.911
1001.371	86.674	-151.188
1015.937	86.779	-150.500
1030.714	86.888	-149.856
1045.706	86.999	-149.254
1060.916	87.106	-148.694
1076.347	87.213	-148.177
1092.003	87.322	-147.694
1107.887	87.431	-147.240
1124.001	87.538	-146.833
1140.350	87.644	-146.465
1156.937	87.745	-146.118
1173.765	87.840	-145.783
1190.838	87.933	-145.467
1208.159	88.024	-145.176
1225.732	88.113	-144.911
1243.561	88.199	-144.661
1261.649	88.290	-144.398
1280.000	88.386	-144.124
1298.618	88.483	-143.852
1317.507	88.572	-143.575
1336.670	88.648	-143.293
1356.113	88.717	-143.004
1375.838	88.784	-142.699
1395.850	88.849	-142.376
1416.153	88.911	-142.041
1436.751	88.974	-141.698
1457.649	89.036	-141.343
1478.851	89.099	-140.972
1500.362	89.162	-140.583
1522.185	89.227	-140.172
1544.326	89.294	-139.747
1566.789	89.361	-139.311
1589.578	89.430	-138.861
1612.699	89.502	-138.398
1636.156	89.581	-137.923
1659.955	89.678	-137.442
1684.099	89.796	-136.957
1708.595	89.922	-136.458
1733.447	90.042	-135.946
1758.661	90.148	-135.426
1784.241	90.245	-134.899
1810.193	90.342	-134.368
1836.523	90.442	-133.839
1863.236	90.546	-133.306
1890.338	90.654	-132.766
1917.833	90.767	-132.223
1945.729	90.884	-131.679
1974.030	91.006	-131.130
2002.743	91.135	-130.586
2031.873	91.270	-130.055
2061.428	91.413	-129.532
2091.412	91.564	-129.022
2121.832	91.725	-128.531
2152.695	91.896	-128.073
2184.007	92.077	-127.665
2215.774	92.269	-127.326
2248.003	92.473	-127.076
2280.701	92.690	-126.927
2313.874	92.913	-126.876
2347.530	93.131	-126.909
2381.676	93.339	-127.009
2416.318	93.531	-127.162
2451.464	93.711	-127.355
2487.122	93.890	-127.588
2523.298	94.081	-127.866
2560.000	94.274	-128.200
2597.236	94.459	-128.592
2635.014	94.636	-129.051
2673.341	94.811	-129.591
2712.226	94.989	-130.223
2751.676	95.171	-130.949
2791.700	95.349	-131.774
2832.306	95.519	-132.700
2873.503	95.678	-133.723
2915.299	95.822	-134.836
2957.703	95.949	-136.023
3000.724	96.055	-137.259
3044.370	96.135	-138.510
3088.652	96.186	-139.733
3133.577	96.232	-140.752
3179.156	96.414	-142.121
3225.398	96.586	-146.215
3272.312	96.405	-153.274
3319.909	96.049	-162.011
3368.198	96.082	-170.422
3417.190	96.465	-175.174
3466.894	96.591	-177.049
3517.321	96.511	-179.114
3568.482	96.393	178.792
3620.387	96.242	176.833
3673.046	96.065	175.028
3726.472	95.868	173.387
3780.675	95.656	171.913
3835.666	95.441	170.603
3891.457	95.234	169.456
3948.060	95.033	168.468
4005.486	94.828	167.631
4063.747	94.606	166.935
4122.855	94.363	166.375
4182.824	94.094	165.942
4243.664	93.806	165.633
4305.390	93.507	165.438
4368.013	93.208	165.347
4431.547	92.914	165.347
4496.005	92.639	165.434
4561.401	92.392	165.602
4627.749	92.158	165.843
4695.061	91.924	166.155
4763.352	91.694	166.544
4832.637	91.471	167.023
4902.929	91.247	167.613
4974.244	91.030	168.334
5046.596	90.841	169.185
5120.000	90.691	170.132
5194.472	90.579	171.126
5270.027	90.481	172.125
5346.682	90.385	173.111
5424.451	90.293	174.080
5503.352	90.215	175.032
5583.399	90.151	175.978
5664.612	90.091	176.925
5747.006	90.029	177.872
5830.598	89.984	178.806
5915.406	89.977	179.709
6001.447	90.003	-179.439
6088.740	90.049	-178.655
6177.303	90.097	-177.957
6267.154	90.151	-177.365
6358.312	90.224	-176.887
6450.796	90.315	-176.519
6544.625	90.416	-176.263
6639.818	90.525	-176.125
6736.397	90.644	-176.104
6834.380	90.774	-176.203
6933.789	90.923	-176.423
7034.643	91.099	-176.781
7136.964	91.303	-177.320
7240.773	91.537	-178.110
7346.093	91.809	-179.238
7452.944	92.133	179.186
7561.350	92.515	177.013
7671.332	92.938	174.053
7782.915	93.359	170.102
7896.120	93.718	164.990
8010.971	93.930	158.706
8127.493	93.891	151.518
8245.711	93.532	143.993
8365.647	92.856	136.838
8487.328	91.913	130.676
8610.779	90.776	125.908
8736.026	89.519	122.690
8863.095	88.198	120.970
8992.011	86.874	120.545
9122.803	85.594	121.165
9255.497	84.388	122.622
9390.121	83.269	124.750
9526.704	82.237	127.420
9665.273	81.281	130.542
9805.857	80.389	134.090
9948.487	79.578	138.026
10093.191	78.883	142.059
10240.000	78.275	145.858
10388.944	77.687	149.692
10540.055	77.109	153.859
10693.363	76.561	158.329
10848.902	76.057	163.024
11006.703	75.610	167.899
11166.799	75.232	172.903
11329.224	74.935	178.016
11494.012	74.717	-176.765
11661.195	74.553	-171.435
11830.812	74.437	-165.994
12002.895	74.385	-160.428
12177.480	74.401	-154.731
12354.606	74.480	-148.908
12534.309	74.627	-143.001
12716.624	74.855	-137.065
12901.592	75.194	-131.161
13089.250	75.705	-125.371
13279.637	76.491	-119.864
13472.794	77.675	-114.936
13668.760	79.331	-110.967
13867.577	81.386	-108.507
14069.285	83.674	-108.612
14273.928	85.919	-113.234
14481.547	87.692	-124.730
14692.186	88.485	-142.947
14905.889	88.022	-162.604
15122.700	86.496	-177.231
15342.664	84.470	175.050
15565.829	82.553	172.421
15792.239	81.083	172.674
16021.942	80.083	174.367
16254.986	79.396	176.628
16491.422	78.898	178.841
16731.295	78.542	-179.494
16974.656	78.339	-178.861
17221.559	78.280	-179.862
17472.053	78.273	176.828
17726.189	78.167	170.738
17984.021	77.774	161.961
18245.605	76.947	151.388
18510.994	75.641	140.511
18780.242	73.914	130.599
19053.408	71.878	122.002
19330.547	69.629	114.387
19611.715	67.251	107.808
19896.975	65.192	103.397
