* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 16.09.2021 18:12:18
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Arena EQ L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
718.376	90.818	18.106
728.825	90.855	18.541
739.426	90.902	18.964
750.181	90.953	19.381
761.093	91.004	19.798
772.163	91.050	20.220
783.394	91.095	20.645
794.789	91.144	21.074
806.349	91.196	21.516
818.078	91.241	21.968
829.977	91.280	22.418
842.050	91.318	22.867
854.297	91.364	23.332
866.724	91.422	23.813
879.330	91.496	24.295
892.120	91.579	24.773
905.097	91.661	25.248
918.262	91.735	25.720
931.618	91.800	26.180
945.169	91.864	26.625
958.917	91.936	27.058
972.864	92.021	27.477
987.015	92.117	27.870
1001.371	92.220	28.227
1015.937	92.329	28.539
1030.714	92.441	28.809
1045.706	92.556	29.040
1060.916	92.673	29.243
1076.347	92.792	29.414
1092.003	92.910	29.543
1107.887	93.029	29.626
1124.001	93.148	29.663
1140.350	93.266	29.665
1156.937	93.382	29.642
1173.765	93.497	29.594
1190.838	93.610	29.521
1208.159	93.720	29.422
1225.732	93.829	29.299
1243.561	93.938	29.160
1261.649	94.051	29.005
1280.000	94.168	28.834
1298.618	94.287	28.656
1317.507	94.401	28.478
1336.670	94.504	28.297
1356.113	94.600	28.108
1375.838	94.693	27.909
1395.850	94.785	27.703
1416.153	94.877	27.497
1436.751	94.969	27.288
1457.649	95.061	27.073
1478.851	95.152	26.851
1500.362	95.242	26.621
1522.185	95.333	26.381
1544.326	95.424	26.132
1566.789	95.515	25.871
1589.578	95.606	25.599
1612.699	95.698	25.316
1636.156	95.795	25.020
1659.955	95.908	24.709
1684.099	96.039	24.381
1708.595	96.175	24.037
1733.447	96.301	23.679
1758.661	96.411	23.299
1784.241	96.508	22.897
1810.193	96.599	22.478
1836.523	96.689	22.041
1863.236	96.777	21.586
1890.338	96.863	21.112
1917.833	96.948	20.619
1945.729	97.030	20.106
1974.030	97.111	19.576
2002.743	97.189	19.030
2031.873	97.265	18.469
2061.428	97.338	17.892
2091.412	97.408	17.302
2121.832	97.476	16.703
2152.695	97.540	16.095
2184.007	97.602	15.477
2215.774	97.663	14.852
2248.003	97.727	14.224
2280.701	97.795	13.593
2313.874	97.867	12.958
2347.530	97.937	12.322
2381.676	97.998	11.685
2416.318	98.047	11.043
2451.464	98.085	10.392
2487.122	98.122	9.730
2523.298	98.170	9.052
2560.000	98.221	8.353
2597.236	98.261	7.628
2635.014	98.290	6.871
2673.341	98.313	6.075
2712.226	98.336	5.239
2751.676	98.358	4.368
2791.700	98.374	3.470
2832.306	98.380	2.554
2873.503	98.372	1.632
2915.299	98.348	0.725
2957.703	98.309	-0.141
3000.724	98.253	-0.940
3044.370	98.177	-1.639
3088.652	98.081	-2.211
3133.577	97.974	-2.641
3179.156	97.870	-2.916
3225.398	97.781	-3.033
3272.312	97.711	-3.006
3319.909	97.662	-2.865
3368.198	97.643	-2.646
3417.190	97.661	-2.389
3466.894	97.708	-2.133
3517.321	97.766	-1.908
3568.482	97.833	-1.734
3620.387	97.913	-1.621
3673.046	98.012	-1.586
3726.472	98.132	-1.659
3780.675	98.276	-1.889
3835.666	98.445	-2.337
3891.457	98.640	-3.047
3948.060	98.846	-4.035
4005.486	99.037	-5.304
4063.747	99.197	-6.855
4122.855	99.310	-8.699
4182.824	99.362	-10.851
4243.664	99.340	-13.313
4305.390	99.233	-16.041
4368.013	99.030	-18.931
4431.547	98.717	-21.809
4496.005	98.299	-24.437
4561.401	97.791	-26.547
4627.749	97.199	-27.897
4695.061	96.542	-28.309
4763.352	95.865	-27.696
4832.637	95.215	-26.058
4902.929	94.627	-23.469
4974.244	94.142	-20.065
5046.596	93.803	-16.038
5120.000	93.642	-11.620
5194.472	93.665	-7.056
5270.027	93.857	-2.593
5346.682	94.210	1.507
5424.451	94.719	4.953
5503.352	95.369	7.433
5583.399	96.117	8.629
5664.612	96.884	8.260
5747.006	97.581	6.164
5830.598	98.130	2.407
5915.406	98.455	-2.587
6001.447	98.501	-8.041
6088.740	98.263	-13.070
6177.303	97.787	-17.002
6267.154	97.163	-19.533
6358.312	96.496	-20.676
6450.796	95.856	-20.619
6544.625	95.288	-19.607
6639.818	94.813	-17.871
6736.397	94.443	-15.612
6834.380	94.185	-13.005
6933.789	94.045	-10.204
7034.643	94.031	-7.353
7136.964	94.139	-4.598
7240.773	94.371	-2.099
7346.093	94.734	-0.047
7452.944	95.239	1.322
7561.350	95.885	1.705
7671.332	96.632	0.723
7782.915	97.398	-2.040
7896.120	98.061	-6.882
8010.971	98.467	-13.676
8127.493	98.469	-21.624
8245.711	98.005	-29.393
8365.647	97.140	-35.711
8487.328	96.008	-39.900
8610.779	94.760	-41.928
8736.026	93.506	-42.082
8863.095	92.310	-40.730
8992.011	91.217	-38.270
9122.803	90.248	-35.062
9255.497	89.397	-31.306
9390.121	88.659	-27.059
9526.704	88.042	-22.378
9665.273	87.557	-17.365
9805.857	87.214	-12.169
9948.487	87.034	-7.021
10093.191	87.039	-2.269
10240.000	87.224	1.629
10388.944	87.507	4.222
10540.055	87.736	5.377
10693.363	87.785	5.571
10848.902	87.626	5.752
11006.703	87.335	6.728
11166.799	87.040	8.719
11329.224	86.848	11.422
11494.012	86.793	14.373
11661.195	86.842	17.229
11830.812	86.974	19.743
12002.895	87.172	21.570
12177.480	87.363	22.511
12354.606	87.461	22.703
12534.309	87.411	22.520
12716.624	87.201	22.439
12901.592	86.858	22.923
13089.250	86.458	24.311
13279.637	86.132	26.699
13472.794	86.046	29.912
13668.760	86.342	33.558
13867.577	87.002	37.077
14069.285	87.877	39.742
14273.928	88.785	40.623
14481.547	89.560	38.781
14692.186	90.042	33.921
14905.889	90.116	26.724
15122.700	89.727	18.495
15342.664	88.861	11.230
15565.829	87.666	7.248
15792.239	86.556	7.264
16021.942	85.988	9.478
16254.986	86.003	10.856
16491.422	86.241	9.285
16731.295	86.362	4.498
16974.656	86.212	-2.809
17221.559	85.716	-11.566
17472.053	84.829	-20.410
17726.189	83.583	-28.034
17984.021	82.085	-33.550
18245.605	80.517	-36.592
18510.994	79.162	-37.521
18780.242	78.364	-38.316
19053.408	78.060	-42.202
19330.547	77.722	-49.760
19611.715	77.159	-59.246
19896.975	76.565	-67.410
