* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 14:30:08
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: MH 755 R EQ
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
668.335	81.385	-171.801
678.056	81.396	-171.399
687.919	81.407	-170.982
697.925	81.418	-170.526
708.076	81.423	-170.081
718.376	81.426	-169.635
728.825	81.439	-169.162
739.426	81.462	-168.652
750.181	81.489	-168.106
761.093	81.519	-167.534
772.163	81.549	-166.934
783.394	81.581	-166.294
794.789	81.630	-165.614
806.349	81.694	-164.984
818.078	81.747	-164.480
829.977	81.780	-164.031
842.050	81.801	-163.537
854.297	81.832	-162.966
866.724	81.886	-162.339
879.330	81.960	-161.710
892.120	82.042	-161.097
905.097	82.120	-160.498
918.262	82.188	-159.900
931.618	82.247	-159.311
945.169	82.306	-158.734
958.917	82.372	-158.206
972.864	82.450	-157.718
987.015	82.540	-157.249
1001.371	82.636	-156.812
1015.937	82.739	-156.406
1030.714	82.846	-156.025
1045.706	82.954	-155.673
1060.916	83.058	-155.381
1076.347	83.160	-155.144
1092.003	83.266	-154.933
1107.887	83.371	-154.759
1124.001	83.473	-154.627
1140.350	83.574	-154.534
1156.937	83.671	-154.463
1173.765	83.765	-154.408
1190.838	83.857	-154.384
1208.159	83.947	-154.369
1225.732	84.032	-154.349
1243.561	84.115	-154.337
1261.649	84.203	-154.339
1280.000	84.297	-154.351
1298.618	84.392	-154.369
1317.507	84.478	-154.390
1336.670	84.553	-154.400
1356.113	84.620	-154.399
1375.838	84.685	-154.393
1395.850	84.749	-154.377
1416.153	84.810	-154.354
1436.751	84.868	-154.324
1457.649	84.926	-154.280
1478.851	84.986	-154.218
1500.362	85.046	-154.154
1522.185	85.108	-154.095
1544.326	85.171	-154.029
1566.789	85.234	-153.940
1589.578	85.299	-153.839
1612.699	85.366	-153.736
1636.156	85.440	-153.625
1659.955	85.530	-153.511
1684.099	85.640	-153.401
1708.595	85.757	-153.292
1733.447	85.868	-153.184
1758.661	85.966	-153.070
1784.241	86.055	-152.949
1810.193	86.143	-152.839
1836.523	86.232	-152.732
1863.236	86.323	-152.626
1890.338	86.418	-152.532
1917.833	86.516	-152.459
1945.729	86.619	-152.406
1974.030	86.724	-152.358
2002.743	86.835	-152.319
2031.873	86.950	-152.302
2061.428	87.069	-152.300
2091.412	87.192	-152.318
2121.832	87.322	-152.372
2152.695	87.458	-152.471
2184.007	87.600	-152.617
2215.774	87.749	-152.823
2248.003	87.907	-153.102
2280.701	88.074	-153.463
2313.874	88.244	-153.906
2347.530	88.410	-154.430
2381.676	88.564	-155.033
2416.318	88.701	-155.695
2451.464	88.822	-156.398
2487.122	88.937	-157.143
2523.298	89.059	-157.940
2560.000	89.179	-158.790
2597.236	89.284	-159.692
2635.014	89.374	-160.652
2673.341	89.456	-161.678
2712.226	89.534	-162.765
2751.676	89.609	-163.907
2791.700	89.674	-165.104
2832.306	89.724	-166.356
2873.503	89.757	-167.645
2915.299	89.772	-168.947
2957.703	89.765	-170.241
3000.724	89.736	-171.500
3044.370	89.680	-172.682
3088.652	89.597	-173.733
3133.577	89.500	-174.612
3179.156	89.413	-175.329
3225.398	89.353	-175.954
3272.312	89.319	-176.596
3319.909	89.300	-177.336
3368.198	89.286	-178.195
3417.190	89.272	-179.157
3466.894	89.245	179.825
3517.321	89.187	178.807
3568.482	89.097	177.836
3620.387	88.987	176.941
3673.046	88.864	176.136
3726.472	88.733	175.425
3780.675	88.599	174.801
3835.666	88.471	174.254
3891.457	88.359	173.781
3948.060	88.261	173.378
4005.486	88.159	173.039
4063.747	88.042	172.756
4122.855	87.903	172.526
4182.824	87.740	172.350
4243.664	87.554	172.218
4305.390	87.356	172.125
4368.013	87.153	172.072
4431.547	86.948	172.051
4496.005	86.756	172.066
4561.401	86.585	172.122
4627.749	86.421	172.223
4695.061	86.248	172.376
4763.352	86.074	172.601
4832.637	85.906	172.918
4902.929	85.737	173.329
4974.244	85.578	173.819
5046.596	85.442	174.360
5120.000	85.336	174.920
5194.472	85.250	175.490
5270.027	85.163	176.070
5346.682	85.064	176.663
5424.451	84.962	177.270
5503.352	84.864	177.895
5583.399	84.773	178.546
5664.612	84.678	179.231
5747.006	84.571	179.954
5830.598	84.472	-179.285
5915.406	84.401	-178.484
6001.447	84.359	-177.652
6088.740	84.331	-176.809
6177.303	84.304	-175.963
6267.154	84.283	-175.127
6358.312	84.283	-174.307
6450.796	84.305	-173.505
6544.625	84.345	-172.727
6639.818	84.403	-171.987
6736.397	84.481	-171.301
6834.380	84.584	-170.677
6933.789	84.720	-170.141
7034.643	84.897	-169.741
7136.964	85.115	-169.544
7240.773	85.370	-169.640
7346.093	85.665	-170.131
7452.944	86.003	-171.117
7561.350	86.383	-172.683
7671.332	86.786	-174.919
7782.915	87.177	-177.910
7896.120	87.517	178.293
8010.971	87.754	173.687
8127.493	87.812	168.362
8245.711	87.630	162.569
8365.647	87.193	156.745
8487.328	86.518	151.424
8610.779	85.650	147.085
8736.026	84.646	144.017
8863.095	83.563	142.296
8992.011	82.458	141.827
9122.803	81.384	142.435
9255.497	80.381	143.916
9390.121	79.467	146.060
9526.704	78.645	148.681
9665.273	77.907	151.639
9805.857	77.241	154.846
9948.487	76.641	158.270
10093.191	76.130	161.854
10240.000	75.724	165.382
10388.944	75.380	168.808
10540.055	75.059	172.321
10693.363	74.756	175.968
10848.902	74.482	179.716
11006.703	74.252	-176.487
11166.799	74.084	-172.677
11329.224	73.985	-168.836
11494.012	73.953	-164.943
11661.195	73.962	-161.008
11830.812	74.004	-157.033
12002.895	74.089	-152.995
12177.480	74.229	-148.878
12354.606	74.421	-144.716
12534.309	74.663	-140.528
12716.624	74.966	-136.338
12901.592	75.365	-132.202
13089.250	75.916	-128.197
13279.637	76.720	-124.441
13472.794	77.925	-121.133
13668.760	79.647	-118.702
13867.577	81.834	-117.973
14069.285	84.270	-120.589
14273.928	86.535	-129.351
14481.547	88.020	-146.636
14692.186	88.165	-169.624
14905.889	86.867	170.158
15122.700	84.596	158.242
15342.664	82.099	153.651
15565.829	79.987	153.352
15792.239	78.485	155.153
16021.942	77.507	157.840
16254.986	76.863	160.755
16491.422	76.435	163.463
16731.295	76.195	165.517
16974.656	76.175	166.307
17221.559	76.379	164.981
