* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 4 sweeps at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 18:21:17
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: VK4 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
640.000	80.593	-169.835
649.309	80.606	-169.295
658.753	80.621	-168.741
668.335	80.636	-168.177
678.056	80.650	-167.606
687.919	80.663	-167.037
697.925	80.680	-166.464
708.076	80.708	-165.853
718.376	80.740	-165.225
728.825	80.771	-164.596
739.426	80.802	-163.963
750.181	80.838	-163.324
761.093	80.875	-162.678
772.163	80.910	-162.030
783.394	80.946	-161.381
794.789	80.990	-160.724
806.349	81.041	-160.030
818.078	81.093	-159.302
829.977	81.146	-158.580
842.050	81.205	-157.899
854.297	81.272	-157.274
866.724	81.339	-156.693
879.330	81.399	-156.117
892.120	81.456	-155.496
905.097	81.515	-154.814
918.262	81.580	-154.096
931.618	81.654	-153.382
945.169	81.736	-152.699
958.917	81.828	-152.046
972.864	81.927	-151.423
987.015	82.034	-150.841
1001.371	82.144	-150.303
1015.937	82.255	-149.805
1030.714	82.367	-149.353
1045.706	82.480	-148.948
1060.916	82.592	-148.570
1076.347	82.704	-148.227
1092.003	82.817	-147.929
1107.887	82.933	-147.671
1124.001	83.050	-147.454
1140.350	83.168	-147.276
1156.937	83.286	-147.124
1173.765	83.404	-147.000
1190.838	83.522	-146.906
1208.159	83.640	-146.831
1225.732	83.759	-146.772
1243.561	83.874	-146.728
1261.649	83.987	-146.701
1280.000	84.095	-146.686
1298.618	84.200	-146.678
1317.507	84.305	-146.674
1336.670	84.409	-146.674
1356.113	84.517	-146.677
1375.838	84.629	-146.685
1395.850	84.733	-146.697
1416.153	84.827	-146.695
1436.751	84.916	-146.687
1457.649	85.004	-146.681
1478.851	85.091	-146.674
1500.362	85.177	-146.668
