* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 14:40:20
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: ES6 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
604.080	85.537	-54.542
612.866	85.393	-53.691
621.780	85.251	-52.839
630.824	85.115	-51.980
640.000	84.989	-51.116
649.309	84.869	-50.259
658.753	84.748	-49.432
668.335	84.632	-48.605
678.056	84.519	-47.786
687.919	84.392	-47.004
697.925	84.252	-46.209
708.076	84.136	-45.286
718.376	84.043	-44.296
728.825	83.963	-43.294
739.426	83.904	-42.299
750.181	83.855	-41.303
761.093	83.804	-40.292
772.163	83.748	-39.269
783.394	83.681	-38.241
794.789	83.603	-37.231
806.349	83.535	-36.331
818.078	83.484	-35.481
829.977	83.437	-34.566
842.050	83.393	-33.607
854.297	83.353	-32.612
866.724	83.324	-31.571
879.330	83.315	-30.535
892.120	83.319	-29.506
905.097	83.329	-28.488
918.262	83.333	-27.556
931.618	83.324	-26.742
945.169	83.312	-25.919
958.917	83.310	-25.148
972.864	83.321	-24.478
987.015	83.337	-23.816
1001.371	83.346	-23.141
1015.937	83.355	-22.425
1030.714	83.387	-21.608
1045.706	83.443	-20.771
1060.916	83.496	-19.949
1076.347	83.544	-19.130
1092.003	83.589	-18.335
1107.887	83.614	-17.531
1124.001	83.626	-16.745
1140.350	83.642	-16.080
1156.937	83.671	-15.436
1173.765	83.712	-14.632
1190.838	83.749	-13.734
1208.159	83.787	-12.944
1225.732	83.821	-12.308
1243.561	83.839	-11.648
1261.649	83.850	-10.910
1280.000	83.867	-10.135
1298.618	83.894	-9.352
1317.507	83.941	-8.564
1336.670	83.990	-7.714
1356.113	84.017	-6.852
1375.838	84.026	-6.118
1395.850	84.034	-5.542
1416.153	84.040	-5.139
1436.751	84.036	-4.834
1457.649	84.023	-4.498
1478.851	84.014	-4.016
1500.362	84.019	-3.333
1522.185	84.041	-2.535
1544.326	84.074	-1.562
1566.789	84.109	-0.386
1589.578	84.138	0.748
1612.699	84.155	1.608
1636.156	84.151	2.184
1659.955	84.114	2.456
1684.099	84.021	2.412
1708.595	83.848	2.287
1733.447	83.578	2.634
1758.661	83.230	4.091
1784.241	82.903	6.954
1810.193	82.755	10.872
1836.523	82.857	14.890
1863.236	83.131	18.189
1890.338	83.463	20.549
1917.833	83.788	22.154
1945.729	84.082	23.289
1974.030	84.345	24.169
2002.743	84.585	24.934
2031.873	84.809	25.627
2061.428	85.013	26.281
2091.412	85.200	27.018
2121.832	85.393	27.871
