* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 22.09.2021 17:20:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: AirDots S EQ L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1566.789	95.034	-60.113
1589.578	95.361	-61.329
1612.699	95.700	-62.603
1636.156	96.057	-63.912
1659.955	96.448	-65.264
1684.099	96.880	-66.684
1708.595	97.341	-68.201
1733.447	97.822	-69.849
1758.661	98.316	-71.682
1784.241	98.826	-73.756
1810.193	99.358	-76.083
1836.523	99.919	-78.690
1863.236	100.513	-81.644
1890.338	101.143	-85.054
1917.833	101.802	-89.086
1945.729	102.469	-93.928
1974.030	103.106	-99.717
2002.743	103.675	-106.504
2031.873	104.129	-114.253
2061.428	104.421	-122.796
2091.412	104.514	-131.800
2121.832	104.396	-140.840
2152.695	104.068	-149.484
2184.007	103.553	-157.287
2215.774	102.904	-163.945
2248.003	102.194	-169.428
2280.701	101.483	-173.915
2313.874	100.798	-177.623
2347.530	100.137	179.298
2381.676	99.501	176.743
2416.318	98.886	174.640
2451.464	98.293	172.953
2487.122	97.739	171.612
2523.298	97.244	170.521
2560.000	96.798	169.596
2597.236	96.377	168.793
2635.014	95.978	168.090
2673.341	95.601	167.480
2712.226	95.253	166.961
2751.676	94.935	166.534
2791.700	94.642	166.191
2832.306	94.371	165.923
2873.503	94.122	165.731
2915.299	93.901	165.624
2957.703	93.715	165.544
3000.724	93.557	165.391
3044.370	93.412	165.139
3088.652	93.267	164.797
3133.577	93.121	164.409
3179.156	92.985	164.006
3225.398	92.865	163.576
3272.312	92.758	163.112
3319.909	92.657	162.637
3368.198	92.566	162.162
3417.190	92.493	161.666
3466.894	92.428	161.139
3517.321	92.352	160.604
3568.482	92.265	160.052
3620.387	92.170	159.459
3673.046	92.065	158.859
3726.472	91.955	158.304
3780.675	91.845	157.771
3835.666	91.735	157.219
3891.457	91.623	156.712
3948.060	91.510	156.361
4005.486	91.394	156.182
4063.747	91.272	156.135
4122.855	91.138	156.183
4182.824	90.988	156.306
4243.664	90.819	156.495
4305.390	90.639	156.761
4368.013	90.456	157.129
4431.547	90.278	157.618
4496.005	90.123	158.225
4561.401	90.002	158.936
4627.749	89.903	159.739
4695.061	89.815	160.639
4763.352	89.745	161.631
4832.637	89.694	162.711
4902.929	89.660	163.869
4974.244	89.651	165.067
5046.596	89.683	166.236
5120.000	89.755	167.325
5194.472	89.850	168.328
5270.027	89.939	169.295
5346.682	90.013	170.302
5424.451	90.089	171.385
5503.352	90.178	172.534
5583.399	90.286	173.731
5664.612	90.405	174.942
5747.006	90.531	176.125
5830.598	90.686	177.230
5915.406	90.883	178.203
6001.447	91.107	179.033
6088.740	91.343	179.736
6177.303	91.575	-179.779
6267.154	91.785	-179.646
6358.312	91.944	-179.702
6450.796	92.073	-179.594
6544.625	92.207	-179.288
6639.818	92.354	-178.929
6736.397	92.511	-178.576
6834.380	92.684	-178.193
6933.789	92.895	-177.796
7034.643	93.172	-177.571
7136.964	93.500	-177.949
7240.773	93.804	-179.173
7346.093	94.028	178.964
7452.944	94.170	176.761
7561.350	94.233	174.347
7671.332	94.191	171.887
7782.915	94.016	169.775
7896.120	93.731	168.435
8010.971	93.382	168.043
8127.493	92.981	168.647
8245.711	92.555	170.218
8365.647	92.170	172.520
8487.328	91.867	175.195
8610.779	91.652	178.024
8736.026	91.512	-179.094
8863.095	91.433	-176.230
8992.011	91.422	-173.477
9122.803	91.482	-171.013
9255.497	91.589	-168.950
9390.121	91.727	-167.143
9526.704	91.927	-165.536
9665.273	92.198	-164.397
9805.857	92.517	-164.098
9948.487	92.847	-165.015
10093.191	93.130	-167.512
10240.000	93.270	-171.746
10388.944	93.131	-177.384
10540.055	92.592	176.566
10693.363	91.621	171.452
10848.902	90.293	168.335
11006.703	88.733	167.626
11166.799	87.076	169.174
11329.224	85.438	172.594
11494.012	83.889	177.514
11661.195	82.440	-176.388
11830.812	81.079	-169.380
12002.895	79.806	-161.644
12177.480	78.612	-153.274
12354.606	77.478	-144.311
12534.309	76.393	-134.860
12716.624	75.356	-124.999
12901.592	74.371	-114.725
13089.250	73.456	-104.043
13279.637	72.672	-92.990
13472.794	72.101	-81.583
13668.760	71.796	-69.842
13867.577	71.689	-57.806
14069.285	71.639	-45.543
14273.928	71.521	-33.058
14481.547	71.301	-20.291
14692.186	71.014	-7.274
14905.889	70.730	5.894
15122.700	70.498	19.154
15342.664	70.353	32.591
15565.829	70.331	46.534
15792.239	70.508	61.259
16021.942	70.922	76.356
16254.986	71.421	91.351
16491.422	71.984	106.600
16731.295	72.707	121.861
16974.656	73.712	136.536
17221.559	75.103	150.013
17472.053	76.884	161.082
17726.189	78.847	167.205
17984.021	80.405	165.247
18245.605	80.831	156.034
18510.994	79.777	147.682
18780.242	77.533	148.036
19053.408	74.781	157.643
19330.547	72.068	173.326
19611.715	69.552	-168.234
19896.975	67.529	-152.940
