* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 14:15:48
* REW Settings:
*  C-weighting compensation: On
*  Target level: 87.5 dB
* Note: ; 
* Measurement: MH 755 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
678.056	86.019	-171.518
687.919	86.019	-170.796
697.925	86.022	-170.046
708.076	86.026	-169.331
718.376	86.034	-168.623
728.825	86.051	-167.891
739.426	86.078	-167.132
750.181	86.112	-166.340
761.093	86.145	-165.511
772.163	86.176	-164.651
783.394	86.212	-163.755
794.789	86.269	-162.835
806.349	86.345	-161.958
818.078	86.417	-161.198
829.977	86.465	-160.506
842.050	86.501	-159.787
854.297	86.547	-159.012
866.724	86.615	-158.193
879.330	86.701	-157.377
892.120	86.798	-156.573
905.097	86.892	-155.783
918.262	86.977	-155.015
931.618	87.054	-154.275
945.169	87.131	-153.567
958.917	87.217	-152.865
972.864	87.314	-152.183
987.015	87.423	-151.541
1001.371	87.537	-150.939
1015.937	87.656	-150.383
1030.714	87.778	-149.863
1045.706	87.901	-149.379
1060.916	88.025	-148.956
1076.347	88.148	-148.584
1092.003	88.271	-148.242
1107.887	88.394	-147.933
1124.001	88.516	-147.661
1140.350	88.635	-147.425
1156.937	88.752	-147.219
1173.765	88.868	-147.040
1190.838	88.980	-146.887
1208.159	89.088	-146.744
1225.732	89.193	-146.604
1243.561	89.298	-146.483
1261.649	89.407	-146.369
1280.000	89.520	-146.255
1298.618	89.634	-146.140
1317.507	89.742	-146.014
1336.670	89.838	-145.885
1356.113	89.927	-145.752
1375.838	90.014	-145.607
1395.850	90.100	-145.452
1416.153	90.184	-145.299
1436.751	90.267	-145.136
1457.649	90.352	-144.956
1478.851	90.439	-144.768
1500.362	90.526	-144.568
1522.185	90.614	-144.354
1544.326	90.703	-144.134
1566.789	90.795	-143.900
1589.578	90.888	-143.653
1612.699	90.985	-143.405
1636.156	91.090	-143.157
1659.955	91.213	-142.898
1684.099	91.357	-142.630
1708.595	91.509	-142.365
1733.447	91.656	-142.104
1758.661	91.792	-141.840
1784.241	91.920	-141.573
1810.193	92.048	-141.311
1836.523	92.179	-141.059
1863.236	92.315	-140.815
1890.338	92.456	-140.580
1917.833	92.603	-140.358
1945.729	92.756	-140.152
1974.030	92.915	-139.965
2002.743	93.081	-139.797
2031.873	93.254	-139.651
2061.428	93.436	-139.532
2091.412	93.625	-139.448
2121.832	93.823	-139.410
2152.695	94.030	-139.419
2184.007	94.246	-139.484
2215.774	94.472	-139.623
2248.003	94.709	-139.853
2280.701	94.960	-140.185
2313.874	95.220	-140.626
2347.530	95.480	-141.176
2381.676	95.731	-141.830
2416.318	95.967	-142.585
2451.464	96.189	-143.432
2487.122	96.408	-144.368
2523.298	96.636	-145.399
2560.000	96.863	-146.528
2597.236	97.076	-147.761
2635.014	97.275	-149.107
2673.341	97.465	-150.570
2712.226	97.651	-152.155
2751.676	97.832	-153.864
2791.700	98.000	-155.698
2832.306	98.150	-157.655
2873.503	98.278	-159.722
2915.299	98.380	-161.878
2957.703	98.453	-164.100
3000.724	98.493	-166.356
3044.370	98.495	-168.606
3088.652	98.454	-170.790
3133.577	98.379	-172.848
3179.156	98.292	-174.735
3225.398	98.211	-176.465
3272.312	98.147	-178.120
3319.909	98.097	-179.822
3368.198	98.049	178.346
3417.190	97.991	176.387
3466.894	97.906	174.370
3517.321	97.775	172.395
3568.482	97.599	170.534
3620.387	97.392	168.829
3673.046	97.165	167.295
3726.472	96.924	165.930
3780.675	96.677	164.725
3835.666	96.433	163.671
