* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 01.09.2021 2:19:32
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: IER-Z1R L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
621.780	85.474	-171.570
630.824	85.485	-171.099
640.000	85.497	-170.614
649.309	85.510	-170.118
658.753	85.522	-169.621
668.335	85.536	-169.123
678.056	85.553	-168.621
687.919	85.573	-168.104
697.925	85.595	-167.569
708.076	85.614	-167.014
718.376	85.633	-166.431
728.825	85.663	-165.796
739.426	85.712	-165.081
750.181	85.789	-164.325
761.093	85.894	-163.714
772.163	85.990	-163.386
783.394	86.047	-163.152
794.789	86.087	-162.787
806.349	86.134	-162.293
818.078	86.182	-161.758
829.977	86.225	-161.219
842.050	86.266	-160.668
854.297	86.318	-160.108
866.724	86.388	-159.548
879.330	86.475	-158.999
892.120	86.573	-158.460
905.097	86.669	-157.930
918.262	86.755	-157.409
931.618	86.834	-156.915
945.169	86.915	-156.454
958.917	87.000	-156.007
972.864	87.094	-155.573
987.015	87.199	-155.171
1001.371	87.312	-154.811
1015.937	87.430	-154.498
1030.714	87.552	-154.221
1045.706	87.677	-153.987
1060.916	87.805	-153.811
1076.347	87.934	-153.687
1092.003	88.064	-153.607
1107.887	88.194	-153.570
1124.001	88.323	-153.580
1140.350	88.451	-153.646
1156.937	88.577	-153.751
1173.765	88.700	-153.896
1190.838	88.820	-154.091
1208.159	88.936	-154.338
1225.732	89.047	-154.628
1243.561	89.157	-154.949
1261.649	89.268	-155.296
1280.000	89.382	-155.670
1298.618	89.495	-156.077
1317.507	89.595	-156.522
1336.670	89.677	-156.988
1356.113	89.746	-157.461
1375.838	89.806	-157.933
1395.850	89.856	-158.401
1416.153	89.900	-158.848
1436.751	89.937	-159.259
1457.649	89.970	-159.618
1478.851	90.002	-159.918
1500.362	90.041	-160.172
1522.185	90.092	-160.423
1544.326	90.152	-160.737
1566.789	90.213	-161.155
1589.578	90.267	-161.670
1612.699	90.307	-162.246
1636.156	90.336	-162.833
1659.955	90.366	-163.402
1684.099	90.405	-163.935
1708.595	90.442	-164.433
1733.447	90.465	-164.895
1758.661	90.469	-165.318
1784.241	90.455	-165.707
1810.193	90.432	-166.072
1836.523	90.404	-166.409
1863.236	90.374	-166.712
1890.338	90.342	-166.978
1917.833	90.309	-167.200
1945.729	90.280	-167.393
1974.030	90.257	-167.590
2002.743	90.238	-167.827
2031.873	90.214	-168.128
2061.428	90.180	-168.482
2091.412	90.132	-168.856
2121.832	90.067	-169.215
2152.695	89.987	-169.536
2184.007	89.890	-169.796
2215.774	89.781	-169.967
2248.003	89.665	-170.026
2280.701	89.547	-169.962
2313.874	89.428	-169.754
2347.530	89.308	-169.390
2381.676	89.186	-168.881
2416.318	89.058	-168.242
2451.464	88.924	-167.452
2487.122	88.799	-166.489
2523.298	88.710	-165.378
2560.000	88.658	-164.186
2597.236	88.630	-162.995
2635.014	88.620	-161.889
2673.341	88.625	-160.942
2712.226	88.635	-160.176
2751.676	88.634	-159.527
2791.700	88.610	-158.891
2832.306	88.563	-158.186
2873.503	88.493	-157.342
2915.299	88.403	-156.262
2957.703	88.305	-154.866
3000.724	88.213	-153.115
3044.370	88.140	-150.998
3088.652	88.094	-148.517
3133.577	88.097	-145.673
3179.156	88.184	-142.505
3225.398	88.384	-139.136
3272.312	88.717	-135.777
3319.909	89.183	-132.699
3368.198	89.766	-130.167
3417.190	90.438	-128.370
3466.894	91.154	-127.418
3517.321	91.864	-127.345
3568.482	92.534	-128.139
