* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 2:15:58
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: E12 Ultra L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
649.309	91.487	163.017
658.753	91.425	163.784
668.335	91.365	164.573
678.056	91.309	165.379
687.919	91.253	166.199
697.925	91.198	167.035
708.076	91.152	167.892
718.376	91.111	168.769
728.825	91.075	169.664
739.426	91.050	170.579
750.181	91.033	171.514
761.093	91.019	172.458
772.163	91.003	173.419
783.394	90.985	174.409
794.789	90.972	175.427
806.349	90.967	176.441
818.078	90.960	177.446
829.977	90.948	178.473
842.050	90.936	179.514
854.297	90.931	-179.436
866.724	90.943	-178.367
879.330	90.973	-177.296
892.120	91.013	-176.222
905.097	91.051	-175.145
918.262	91.083	-174.074
931.618	91.107	-172.993
945.169	91.132	-171.911
958.917	91.160	-170.871
972.864	91.198	-169.865
987.015	91.248	-168.856
1001.371	91.306	-167.861
1015.937	91.369	-166.893
1030.714	91.434	-165.939
1045.706	91.502	-165.005
1060.916	91.574	-164.076
1076.347	91.647	-163.156
1092.003	91.718	-162.262
1107.887	91.793	-161.378
1124.001	91.871	-160.491
1140.350	91.949	-159.608
1156.937	92.026	-158.736
1173.765	92.103	-157.867
1190.838	92.183	-156.977
1208.159	92.265	-156.057
1225.732	92.352	-155.121
1243.561	92.448	-154.176
1261.649	92.556	-153.225
1280.000	92.679	-152.279
1298.618	92.815	-151.350
1317.507	92.952	-150.441
1336.670	93.086	-149.573
1356.113	93.219	-148.745
1375.838	93.352	-147.964
1395.850	93.484	-147.236
1416.153	93.615	-146.549
1436.751	93.743	-145.886
1457.649	93.867	-145.245
1478.851	93.984	-144.622
1500.362	94.093	-143.980
1522.185	94.196	-143.280
1544.326	94.293	-142.481
1566.789	94.393	-141.523
1589.578	94.516	-140.388
1612.699	94.687	-139.188
1636.156	94.912	-138.186
1659.955	95.162	-137.586
1684.099	95.389	-137.296
1708.595	95.561	-137.033
1733.447	95.680	-136.522
1758.661	95.769	-135.565
1784.241	95.880	-134.068
1810.193	96.087	-132.168
1836.523	96.437	-130.399
1863.236	96.879	-129.446
1890.338	97.295	-129.505
1917.833	97.609	-130.130
1945.729	97.826	-130.767
1974.030	97.983	-131.126
2002.743	98.116	-131.109
2031.873	98.258	-130.693
2061.428	98.446	-129.949
2091.412	98.717	-129.141
2121.832	99.059	-128.678
2152.695	99.413	-128.798
2184.007	99.725	-129.356
2215.774	99.985	-130.050
2248.003	100.212	-130.691
2280.701	100.427	-131.227
2313.874	100.640	-131.656
2347.530	100.855	-131.970
2381.676	101.080	-132.202
2416.318	101.319	-132.456
2451.464	101.569	-132.869
2487.122	101.823	-133.498
2523.298	102.081	-134.303
2560.000	102.330	-135.263
2597.236	102.551	-136.384
2635.014	102.733	-137.592
2673.341	102.887	-138.739
2712.226	103.048	-139.768
2751.676	103.239	-140.830
2791.700	103.446	-142.156
2832.306	103.631	-143.815
2873.503	103.767	-145.689
2915.299	103.850	-147.616
2957.703	103.889	-149.488
3000.724	103.889	-151.260
3044.370	103.851	-152.908
3088.652	103.775	-154.402
3133.577	103.669	-155.726
3179.156	103.548	-156.870
3225.398	103.421	-157.817
3272.312	103.291	-158.554
3319.909	103.162	-159.072
3368.198	103.042	-159.371
3417.190	102.946	-159.475
3466.894	102.875	-159.442
3517.321	102.809	-159.334
3568.482	102.739	-159.162
3620.387	102.671	-158.904
3673.046	102.612	-158.542
3726.472	102.567	-158.078
3780.675	102.541	-157.533
3835.666	102.541	-156.930
3891.457	102.575	-156.274
3948.060	102.638	-155.566
4005.486	102.718	-154.807
4063.747	102.804	-154.010
4122.855	102.892	-153.196
4182.824	102.980	-152.389
4243.664	103.076	-151.621
4305.390	103.188	-150.936
4368.013	103.324	-150.378
4431.547	103.487	-149.976
4496.005	103.694	-149.758
4561.401	103.951	-149.767
4627.749	104.240	-150.067
4695.061	104.543	-150.740
4763.352	104.859	-151.865
