* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 128k Log Swept Sine, 4 sweeps at -12,0 dBFS  With no timing reference
* Dated: 19.08.2021 14:52:22
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: 
* Measurement: vk4s2 t4
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
925.0	-0.260434
938.0	-0.218346
950.0	-0.180000
962.0	-0.139572
975.0	-0.091703
988.0	-0.042329
1000.0	-0.003828
1015.0	0.056006
1030.0	0.113761
1044.0	0.159249
1060.0	0.220566
1075.0	0.286881
1090.0	0.350749
1106.0	0.421170
1120.0	0.482585
1138.0	0.568768
1150.0	0.632021
1172.0	0.736302
1180.0	0.777293
1206.0	0.918536
1220.0	0.988325
1241.0	1.091227
1250.0	1.140580
1265.0	1.232293
1280.0	1.317514
1315.0	1.523966
1320.0	1.553977
1340.0	1.665345
1360.0	1.784533
1380.0	1.901835
1400.0	2.017633
1430.0	2.178062
1450.0	2.289640
1475.0	2.417120
1500.0	2.552301
1525.0	2.700759
1550.0	2.847860
1575.0	2.992599
1600.0	3.128896
1625.0	3.284783
1650.0	3.448112
1675.0	3.599397
1700.0	3.752985
1725.0	3.923961
1750.0	4.087367
1775.0	4.258523
1800.0	4.419388
1825.0	4.593469
1850.0	4.767447
1875.0	4.942707
1900.0	5.115771
1925.0	5.286660
1950.0	5.465157
1975.0	5.637057
2000.0	5.805953
2030.0	5.987311
2060.0	6.156429
2090.0	6.328604
2120.0	6.500456
2140.0	6.613716
2180.0	6.837040
2200.0	6.947190
2240.0	7.162492
2270.0	7.314942
2300.0	7.464713
2330.0	7.619604
2360.0	7.764870
2400.0	7.923851
2430.0	8.044758
2470.0	8.192795
2500.0	8.309246
2540.0	8.428523
2580.0	8.552467
2620.0	8.676239
2650.0	8.755825
2690.0	8.846126
2720.0	8.913006
2760.0	9.001042
2800.0	9.081488
2850.0	9.142258
2900.0	9.204705
2950.0	9.256255
3000.0	9.306906
3040.0	9.337909
3070.0	9.357647
3110.0	9.393660
3150.0	9.414668
3200.0	9.420000
3250.0	9.413923
3300.0	9.410000
3350.0	9.403465
3400.0	9.387143
3450.0	9.357810
3500.0	9.338874
3550.0	9.305573
3600.0	9.263380
3650.0	9.219077
3700.0	9.170789
3750.0	9.130291
3820.0	9.064546
3870.0	9.013789
3950.0	8.933653
4000.0	8.890990
4060.0	8.821368
4120.0	8.752165
4180.0	8.685010
4250.0	8.611604
4310.0	8.541101
4370.0	8.471684
4440.0	8.391774
4500.0	8.321248
4550.0	8.258857
4620.0	8.172504
4680.0	8.104743
4750.0	8.015220
4820.0	7.936999
4870.0	7.874772
4940.0	7.788724
5000.0	7.715896
5080.0	7.645183
5150.0	7.576385
5220.0	7.508556
5300.0	7.432136
5380.0	7.344223
5450.0	7.271910
5520.0	7.199306
5600.0	7.122561
5700.0	7.036489
5800.0	6.949117
5900.0	6.863245
6000.0	6.774283
6080.0	6.670021
6150.0	6.573527
6220.0	6.482503
6300.0	6.379739
6400.0	6.253163
6500.0	6.118504
6600.0	5.995739
6700.0	5.868573
6800.0	5.711622
6900.0	5.552958
7000.0	5.401196
7100.0	5.241499
7200.0	5.053372
7300.0	4.859175
7400.0	4.667850
7500.0	4.478996
7620.0	4.258086
7750.0	4.027531
7880.0	3.799769
8000.0	3.588133
8120.0	3.342510
8250.0	3.081089
8380.0	2.813963
8500.0	2.576471
8620.0	2.315212
8750.0	2.032907
