* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 20:34:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Spaceship L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
546.002	89.512	-170.392
553.943	89.488	-169.962
562.001	89.462	-169.523
570.175	89.437	-169.075
578.469	89.413	-168.614
586.883	89.389	-168.148
595.419	89.367	-167.681
604.080	89.344	-167.179
612.866	89.322	-166.637
621.780	89.301	-166.090
630.824	89.282	-165.540
640.000	89.264	-164.980
649.309	89.248	-164.396
658.753	89.236	-163.783
668.335	89.225	-163.160
678.056	89.216	-162.522
687.919	89.209	-161.854
697.925	89.204	-161.166
708.076	89.203	-160.490
718.376	89.207	-159.805
728.825	89.219	-159.093
739.426	89.243	-158.364
750.181	89.276	-157.616
761.093	89.309	-156.848
772.163	89.341	-156.069
783.394	89.372	-155.283
794.789	89.410	-154.483
806.349	89.454	-153.662
818.078	89.496	-152.835
829.977	89.533	-152.002
842.050	89.572	-151.148
854.297	89.620	-150.292
866.724	89.684	-149.450
879.330	89.766	-148.606
892.120	89.859	-147.765
905.097	89.952	-146.925
918.262	90.038	-146.089
931.618	90.117	-145.267
945.169	90.195	-144.462
958.917	90.283	-143.691
972.864	90.384	-142.956
987.015	90.497	-142.251
1001.371	90.617	-141.577
1015.937	90.743	-140.941
1030.714	90.872	-140.343
1045.706	91.003	-139.779
1060.916	91.138	-139.267
1076.347	91.274	-138.809
1092.003	91.410	-138.395
1107.887	91.546	-138.017
1124.001	91.682	-137.672
1140.350	91.815	-137.361
1156.937	91.947	-137.089
1173.765	92.078	-136.856
1190.838	92.206	-136.651
1208.159	92.332	-136.472
1225.732	92.456	-136.317
1243.561	92.581	-136.179
1261.649	92.707	-136.065
1280.000	92.837	-135.968
1298.618	92.967	-135.882
1317.507	93.087	-135.812
1336.670	93.192	-135.746
1356.113	93.285	-135.670
1375.838	93.370	-135.566
1395.850	93.447	-135.420
1416.153	93.520	-135.219
1436.751	93.594	-134.947
1457.649	93.672	-134.601
1478.851	93.759	-134.203
