* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 01.09.2021 2:18:12
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: IER-Z1R R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
621.780	85.666	-170.993
630.824	85.683	-170.528
640.000	85.700	-170.061
649.309	85.719	-169.594
658.753	85.742	-169.134
668.335	85.765	-168.672
678.056	85.790	-168.207
687.919	85.819	-167.731
697.925	85.852	-167.252
708.076	85.883	-166.785
718.376	85.919	-166.323
728.825	85.964	-165.868
739.426	86.025	-165.429
750.181	86.094	-165.033
761.093	86.160	-164.728
772.163	86.216	-164.558
783.394	86.245	-164.575
794.789	86.207	-164.673
806.349	86.075	-164.300
818.078	85.936	-162.834
829.977	85.942	-160.719
842.050	86.101	-158.932
854.297	86.331	-157.863
866.724	86.556	-157.519
879.330	86.718	-157.551
892.120	86.824	-157.488
905.097	86.908	-157.201
918.262	86.988	-156.789
931.618	87.063	-156.351
945.169	87.140	-155.926
958.917	87.231	-155.523
972.864	87.336	-155.153
987.015	87.450	-154.827
1001.371	87.569	-154.539
1015.937	87.693	-154.284
1030.714	87.818	-154.076
1045.706	87.945	-153.917
1060.916	88.075	-153.813
1076.347	88.204	-153.765
1092.003	88.331	-153.760
1107.887	88.457	-153.792
1124.001	88.583	-153.867
1140.350	88.707	-153.993
1156.937	88.828	-154.173
1173.765	88.944	-154.398
1190.838	89.056	-154.652
1208.159	89.163	-154.939
1225.732	89.268	-155.263
1243.561	89.369	-155.618
1261.649	89.471	-155.993
1280.000	89.575	-156.389
1298.618	89.677	-156.802
1317.507	89.770	-157.214
1336.670	89.847	-157.630
1356.113	89.914	-158.059
1375.838	89.974	-158.500
1395.850	90.027	-158.940
1416.153	90.076	-159.372
1436.751	90.119	-159.804
1457.649	90.159	-160.225
1478.851	90.196	-160.629
1500.362	90.229	-161.025
1522.185	90.258	-161.409
1544.326	90.287	-161.778
1566.789	90.315	-162.131
1589.578	90.345	-162.489
1612.699	90.376	-162.866
1636.156	90.409	-163.262
1659.955	90.451	-163.684
1684.099	90.503	-164.119
1708.595	90.557	-164.546
1733.447	90.598	-164.959
1758.661	90.622	-165.362
1784.241	90.629	-165.763
1810.193	90.629	-166.159
1836.523	90.624	-166.546
1863.236	90.616	-166.934
1890.338	90.607	-167.326
1917.833	90.595	-167.725
1945.729	90.579	-168.135
1974.030	90.561	-168.571
2002.743	90.538	-169.038
2031.873	90.510	-169.540
2061.428	90.475	-170.094
2091.412	90.428	-170.717
2121.832	90.364	-171.417
2152.695	90.274	-172.192
2184.007	90.147	-173.012
2215.774	89.970	-173.805
2248.003	89.738	-174.424
2280.701	89.454	-174.649
2313.874	89.141	-174.268
2347.530	88.836	-173.191
2381.676	88.586	-171.534
2416.318	88.414	-169.579
2451.464	88.318	-167.621
2487.122	88.283	-165.850
2523.298	88.291	-164.317
2560.000	88.314	-162.982
2597.236	88.328	-161.769
2635.014	88.330	-160.604
2673.341	88.331	-159.429
2712.226	88.348	-158.219
2751.676	88.388	-157.014
2791.700	88.446	-155.912
2832.306	88.501	-154.972
2873.503	88.528	-154.133
2915.299	88.518	-153.222
2957.703	88.477	-152.052
3000.724	88.427	-150.499
3044.370	88.387	-148.517
3088.652	88.379	-146.103
3133.577	88.437	-143.302
3179.156	88.601	-140.264
3225.398	88.890	-137.226
3272.312	89.299	-134.458
3319.909	89.802	-132.181
3368.198	90.372	-130.508
3417.190	90.989	-129.479
3466.894	91.621	-129.109
3517.321	92.234	-129.389
3568.482	92.812	-130.302
3620.387	93.345	-131.821
3673.046	93.817	-133.873
3726.472	94.210	-136.336
3780.675	94.517	-139.055
3835.666	94.741	-141.858
3891.457	94.897	-144.584
3948.060	94.991	-147.098
4005.486	95.026	-149.309
4063.747	95.009	-151.172
4122.855	94.952	-152.663
4182.824	94.880	-153.824
4243.664	94.815	-154.831
4305.390	94.764	-155.889
4368.013	94.719	-157.115
4431.547	94.665	-158.576
4496.005	94.592	-160.282
4561.401	94.482	-162.160
4627.749	94.300	-164.035
4695.061	94.024	-165.646
4763.352	93.669	-166.687
4832.637	93.274	-166.947
4902.929	92.871	-166.381
4974.244	92.499	-164.977
5046.596	92.220	-162.830
5120.000	92.080	-160.195
5194.472	92.088	-157.373
5270.027	92.224	-154.650
5346.682	92.463	-152.280
5424.451	92.789	-150.457
5503.352	93.181	-149.313
5583.399	93.609	-148.916
5664.612	94.032	-149.279
5747.006	94.422	-150.389
5830.598	94.773	-152.230
5915.406	95.074	-154.766
6001.447	95.295	-157.926
6088.740	95.393	-161.565
6177.303	95.332	-165.441
