* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 20:00:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
612.866	81.474	175.891
621.780	81.449	176.373
630.824	81.425	176.844
640.000	81.399	177.324
649.309	81.375	177.817
658.753	81.356	178.335
668.335	81.339	178.868
678.056	81.322	179.404
687.919	81.305	179.969
697.925	81.295	-179.434
708.076	81.287	-178.861
718.376	81.279	-178.302
728.825	81.273	-177.721
739.426	81.269	-177.109
750.181	81.268	-176.463
761.093	81.272	-175.807
772.163	81.275	-175.160
783.394	81.281	-174.513
794.789	81.294	-173.834
806.349	81.316	-173.145
818.078	81.340	-172.466
829.977	81.360	-171.774
842.050	81.381	-171.075
854.297	81.409	-170.382
866.724	81.446	-169.698
879.330	81.489	-169.036
892.120	81.537	-168.384
905.097	81.585	-167.709
918.262	81.633	-167.035
931.618	81.684	-166.399
945.169	81.741	-165.792
958.917	81.807	-165.213
972.864	81.878	-164.675
987.015	81.955	-164.177
1001.371	82.035	-163.704
1015.937	82.116	-163.252
1030.714	82.197	-162.842
1045.706	82.277	-162.484
1060.916	82.352	-162.178
1076.347	82.426	-161.904
1092.003	82.502	-161.659
1107.887	82.579	-161.460
1124.001	82.654	-161.309
1140.350	82.730	-161.196
1156.937	82.802	-161.094
1173.765	82.870	-160.999
1190.838	82.935	-160.924
1208.159	83.000	-160.858
1225.732	83.062	-160.791
1243.561	83.119	-160.716
1261.649	83.168	-160.634
1280.000	83.213	-160.528
1298.618	83.256	-160.401
1317.507	83.296	-160.261
1336.670	83.329	-160.111
1356.113	83.353	-159.909
1375.838	83.369	-159.546
1395.850	83.386	-158.924
1416.153	83.431	-158.083
1436.751	83.521	-157.246
1457.649	83.641	-156.622
1478.851	83.759	-156.156
1500.362	83.874	-155.639
1522.185	84.019	-155.054
