* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 4 sweeps at -12,0 dBFS  With no timing reference
* Dated: 31.08.2021 18:24:37
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: VK4 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
640.000	79.372	-168.199
649.309	79.392	-167.647
658.753	79.413	-167.104
668.335	79.436	-166.554
678.056	79.458	-165.991
687.919	79.481	-165.412
697.925	79.509	-164.826
708.076	79.542	-164.250
718.376	79.579	-163.666
728.825	79.616	-163.070
739.426	79.654	-162.473
750.181	79.694	-161.867
761.093	79.735	-161.223
772.163	79.776	-160.544
783.394	79.823	-159.850
794.789	79.884	-159.161
806.349	79.956	-158.490
818.078	80.028	-157.834
829.977	80.098	-157.196
842.050	80.171	-156.586
854.297	80.249	-156.005
866.724	80.334	-155.449
879.330	80.425	-154.929
892.120	80.519	-154.461
905.097	80.614	-154.080
918.262	80.702	-153.789
931.618	80.778	-153.569
945.169	80.837	-153.399
958.917	80.876	-153.228
972.864	80.898	-152.967
987.015	80.910	-152.534
1001.371	80.928	-151.901
1015.937	80.964	-151.118
1030.714	81.025	-150.270
1045.706	81.113	-149.442
1060.916	81.222	-148.700
1076.347	81.344	-148.063
1092.003	81.473	-147.521
1107.887	81.608	-147.075
1124.001	81.745	-146.719
1140.350	81.884	-146.435
1156.937	82.021	-146.204
1173.765	82.155	-146.015
1190.838	82.290	-145.872
1208.159	82.425	-145.771
1225.732	82.559	-145.705
1243.561	82.690	-145.664
1261.649	82.817	-145.633
1280.000	82.940	-145.618
1298.618	83.061	-145.619
1317.507	83.179	-145.635
1336.670	83.297	-145.660
1356.113	83.418	-145.692
1375.838	83.541	-145.733
1395.850	83.656	-145.782
1416.153	83.763	-145.831
1436.751	83.863	-145.885
1457.649	83.963	-145.944
1478.851	84.063	-146.004
1500.362	84.160	-146.070
1522.185	84.256	-146.148
1544.326	84.350	-146.232
1566.789	84.443	-146.322
1589.578	84.541	-146.418
1612.699	84.647	-146.525
1636.156	84.765	-146.645
1659.955	84.893	-146.775
1684.099	85.022	-146.917
1708.595	85.144	-147.069
1733.447	85.257	-147.231
1758.661	85.369	-147.406
1784.241	85.478	-147.600
1810.193	85.586	-147.804
1836.523	85.696	-148.020
1863.236	85.806	-148.250
1890.338	85.916	-148.493
1917.833	86.020	-148.749
1945.729	86.117	-149.021
1974.030	86.212	-149.306
2002.743	86.306	-149.605
2031.873	86.396	-149.915
2061.428	86.480	-150.236
2091.412	86.561	-150.565
2121.832	86.642	-150.904
2152.695	86.718	-151.252
2184.007	86.788	-151.608
2215.774	86.853	-151.969
2248.003	86.915	-152.331
2280.701	86.974	-152.693
2313.874	87.030	-153.054
2347.530	87.083	-153.410
2381.676	87.129	-153.762
2416.318	87.168	-154.105
2451.464	87.204	-154.438
2487.122	87.236	-154.759
2523.298	87.265	-155.065
2560.000	87.291	-155.355
2597.236	87.314	-155.627
2635.014	87.332	-155.878
2673.341	87.349	-156.110
2712.226	87.368	-156.320
2751.676	87.385	-156.506
2791.700	87.395	-156.670
2832.306	87.401	-156.808
2873.503	87.404	-156.917
2915.299	87.407	-156.999
2957.703	87.413	-157.054
3000.724	87.426	-157.085
3044.370	87.446	-157.099
3088.652	87.475	-157.104
3133.577	87.510	-157.109
3179.156	87.551	-157.116
3225.398	87.597	-157.128
3272.312	87.652	-157.144
3319.909	87.718	-157.162
3368.198	87.798	-157.184
3417.190	87.896	-157.214
3466.894	88.012	-157.257
3517.321	88.137	-157.323
3568.482	88.267	-157.418
3620.387	88.401	-157.558
3673.046	88.542	-157.760
