* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 16:55:21
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: V90 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
640.000	83.133	-175.564
649.309	83.126	-174.740
658.753	83.117	-173.890
668.335	83.110	-173.025
678.056	83.108	-172.158
687.919	83.107	-171.292
697.925	83.109	-170.436
708.076	83.119	-169.519
718.376	83.138	-168.558
728.825	83.166	-167.615
739.426	83.204	-166.672
750.181	83.250	-165.715
761.093	83.302	-164.770
772.163	83.350	-163.824
783.394	83.398	-162.852
794.789	83.454	-161.850
806.349	83.516	-160.852
818.078	83.576	-159.888
829.977	83.634	-158.927
842.050	83.695	-157.963
854.297	83.760	-157.005
866.724	83.828	-156.040
879.330	83.903	-155.048
892.120	83.986	-153.931
905.097	84.090	-152.598
918.262	84.245	-151.226
931.618	84.427	-150.183
945.169	84.584	-149.494
958.917	84.717	-148.923
972.864	84.847	-148.322
987.015	84.985	-147.686
1001.371	85.131	-147.042
1015.937	85.283	-146.418
1030.714	85.439	-145.851
1045.706	85.599	-145.346
1060.916	85.766	-144.912
1076.347	85.933	-144.580
1092.003	86.093	-144.367
1107.887	86.234	-144.266
1124.001	86.344	-144.242
1140.350	86.409	-144.120
1156.937	86.451	-143.627
1173.765	86.520	-142.698
1190.838	86.656	-141.604
1208.159	86.848	-140.648
1225.732	87.062	-139.944
1243.561	87.282	-139.461
1261.649	87.501	-139.111
1280.000	87.721	-138.842
1298.618	87.940	-138.630
1317.507	88.154	-138.441
1336.670	88.358	-138.272
1356.113	88.555	-138.127
1375.838	88.752	-138.007
1395.850	88.950	-137.917
1416.153	89.149	-137.850
1436.751	89.351	-137.803
1457.649	89.555	-137.786
1478.851	89.763	-137.806
1500.362	89.974	-137.862
1522.185	90.189	-137.948
1544.326	90.407	-138.074
1566.789	90.630	-138.246
1589.578	90.857	-138.470
1612.699	91.087	-138.747
1636.156	91.324	-139.080
1659.955	91.580	-139.484
1684.099	91.857	-139.961
1708.595	92.137	-140.515
1733.447	92.409	-141.149
1758.661	92.665	-141.866
1784.241	92.911	-142.667
1810.193	93.151	-143.546
1836.523	93.391	-144.518
1863.236	93.631	-145.606
1890.338	93.868	-146.832
1917.833	94.097	-148.216
1945.729	94.311	-149.746
1974.030	94.507	-151.398
2002.743	94.682	-153.146
2031.873	94.834	-154.975
2061.428	94.963	-156.867
2091.412	95.067	-158.803
2121.832	95.146	-160.760
2152.695	95.198	-162.707
2184.007	95.224	-164.621
2215.774	95.228	-166.482
2248.003	95.215	-168.267
2280.701	95.190	-169.964
2313.874	95.154	-171.561
2347.530	95.103	-173.050
2381.676	95.031	-174.424
2416.318	94.936	-175.671
2451.464	94.822	-176.780
2487.122	94.702	-177.745
2523.298	94.591	-178.570
2560.000	94.486	-179.258
2597.236	94.376	-179.815
2635.014	94.262	179.751
2673.341	94.155	179.427
2712.226	94.063	179.207
2751.676	93.991	179.080
2791.700	93.935	179.033
2832.306	93.894	179.054
2873.503	93.869	179.138
2915.299	93.860	179.283
2957.703	93.869	179.482
3000.724	93.898	179.736
3044.370	93.947	-179.961
3088.652	94.022	-179.624
3133.577	94.135	-179.310
3179.156	94.303	-179.135
3225.398	94.523	-179.235
3272.312	94.779	-179.714
3319.909	95.051	179.382
3368.198	95.325	178.043
3417.190	95.594	176.270
3466.894	95.834	174.073
3517.321	96.011	171.497
3568.482	96.112	168.643
3620.387	96.138	165.637
3673.046	96.095	162.573
3726.472	95.986	159.498
3780.675	95.811	156.451
3835.666	95.570	153.505
3891.457	95.267	150.776
3948.060	94.901	148.408
4005.486	94.466	146.539
4063.747	93.965	145.282
4122.855	93.411	144.722
4182.824	92.824	144.921
4243.664	92.233	145.922
4305.390	91.681	147.713
4368.013	91.217	150.195
4431.547	90.886	153.161
4496.005	90.734	156.278
4561.401	90.774	159.110
4627.749	90.959	161.221
4695.061	91.213	162.295
4763.352	91.462	162.242
4832.637	91.635	161.230
4902.929	91.680	159.627
4974.244	91.589	157.867
5046.596	91.388	156.323
5120.000	91.114	155.220
5194.472	90.795	154.650
5270.027	90.444	154.617
5346.682	90.071	155.084
5424.451	89.699	155.998
5503.352	89.348	157.297
5583.399	89.029	158.926
5664.612	88.735	160.835
5747.006	88.460	162.982
5830.598	88.222	165.327
5915.406	88.040	167.836
6001.447	87.911	170.489
6088.740	87.824	173.272
6177.303	87.766	176.172
6267.154	87.745	179.173
6358.312	87.779	-177.743
6450.796	87.872	-174.600
6544.625	88.025	-171.430
6639.818	88.239	-168.272
6736.397	88.519	-165.156
6834.380	88.875	-162.117
6933.789	89.321	-159.205
7034.643	89.872	-156.496
7136.964	90.537	-154.114
7240.773	91.334	-152.242
7346.093	92.291	-151.154
7452.944	93.430	-151.284
7561.350	94.728	-153.308
7671.332	96.062	-158.120
7782.915	97.202	-166.479
7896.120	97.879	-178.167
8010.971	97.893	168.719
8127.493	97.214	157.043
8245.711	96.005	148.749
8365.647	94.531	144.077
8487.328	93.026	142.315
8610.779	91.628	142.619
8736.026	90.386	144.343
8863.095	89.294	147.030
8992.011	88.338	150.340
9122.803	87.505	154.137
9255.497	86.799	158.368
9390.121	86.229	162.917
9526.704	85.792	167.690
9665.273	85.486	172.592
9805.857	85.303	177.515
9948.487	85.246	-177.673
10093.191	85.328	-173.102
10240.000	85.562	-168.920
10388.944	85.930	-165.290
10540.055	86.383	-162.336
10693.363	86.901	-160.155
10848.902	87.487	-158.921
11006.703	88.126	-158.910
11166.799	88.781	-160.429
11329.224	89.383	-163.793
11494.012	89.808	-169.123
11661.195	89.892	-175.951
11830.812	89.524	177.014
