* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 04.09.2021 17:29:55
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CX 3.00 EQ R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
630.824	90.292	-175.621
640.000	90.285	-175.182
649.309	90.278	-174.732
658.753	90.271	-174.249
668.335	90.266	-173.752
678.056	90.263	-173.258
687.919	90.263	-172.755
697.925	90.265	-172.243
708.076	90.266	-171.707
718.376	90.270	-171.154
728.825	90.284	-170.597
739.426	90.311	-170.040
750.181	90.345	-169.472
761.093	90.376	-168.873
772.163	90.404	-168.259
783.394	90.433	-167.639
794.789	90.468	-167.014
806.349	90.510	-166.390
818.078	90.549	-165.770
829.977	90.583	-165.140
842.050	90.615	-164.497
854.297	90.657	-163.859
866.724	90.716	-163.240
879.330	90.791	-162.624
892.120	90.877	-162.005
905.097	90.960	-161.404
918.262	91.031	-160.833
931.618	91.094	-160.278
945.169	91.156	-159.741
958.917	91.228	-159.234
972.864	91.310	-158.762
987.015	91.402	-158.321
1001.371	91.501	-157.918
1015.937	91.602	-157.564
1030.714	91.704	-157.248
1045.706	91.807	-156.967
1060.916	91.911	-156.733
1076.347	92.015	-156.541
1092.003	92.118	-156.382
1107.887	92.219	-156.265
1124.001	92.317	-156.189
1140.350	92.412	-156.141
1156.937	92.505	-156.127
1173.765	92.596	-156.141
1190.838	92.681	-156.174
1208.159	92.762	-156.229
1225.732	92.840	-156.300
1243.561	92.916	-156.380
1261.649	92.994	-156.468
1280.000	93.073	-156.561
1298.618	93.152	-156.656
1317.507	93.223	-156.752
1336.670	93.278	-156.849
1356.113	93.321	-156.940
1375.838	93.353	-157.011
1395.850	93.377	-157.030
1416.153	93.394	-156.976
1436.751	93.407	-156.841
1457.649	93.417	-156.610
1478.851	93.426	-156.240
1500.362	93.443	-155.672
1522.185	93.488	-154.879
1544.326	93.591	-153.950
1566.789	93.768	-153.146
1589.578	93.992	-152.784
1612.699	94.207	-152.941
1636.156	94.377	-153.376
1659.955	94.522	-153.803
1684.099	94.674	-154.140
1708.595	94.836	-154.482
1733.447	94.987	-154.938
1758.661	95.105	-155.505
1784.241	95.188	-156.095
1810.193	95.246	-156.639
1836.523	95.293	-157.113
1863.236	95.335	-157.521
