* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 20.09.2021 16:43:29
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Tanya R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
546.002	86.300	-193.298
553.943	86.233	-192.805
562.001	86.163	-192.293
570.175	86.093	-191.782
578.469	86.026	-191.265
586.883	85.961	-190.742
595.419	85.896	-190.211
604.080	85.831	-189.624
612.866	85.768	-188.986
621.780	85.707	-188.350
630.824	85.648	-187.705
640.000	85.588	-187.046
649.309	85.530	-186.388
658.753	85.477	-185.723
668.335	85.425	-185.030
678.056	85.375	-184.317
687.919	85.328	-183.602
697.925	85.285	-182.871
708.076	85.243	-182.096
718.376	85.203	-181.286
728.825	85.173	-180.470
739.426	85.157	-179.648
750.181	85.149	-178.824
761.093	85.140	-177.987
772.163	85.127	-177.116
783.394	85.117	-176.222
794.789	85.112	-175.329
806.349	85.113	-174.428
818.078	85.114	-173.502
829.977	85.110	-172.556
842.050	85.110	-171.597
854.297	85.118	-170.642
866.724	85.137	-169.694
879.330	85.175	-168.747
892.120	85.227	-167.803
905.097	85.277	-166.876
918.262	85.319	-165.976
931.618	85.351	-165.092
945.169	85.383	-164.212
958.917	85.427	-163.350
972.864	85.483	-162.518
987.015	85.549	-161.718
1001.371	85.623	-160.950
1015.937	85.700	-160.217
1030.714	85.778	-159.517
1045.706	85.856	-158.857
1060.916	85.933	-158.243
1076.347	86.011	-157.658
1092.003	86.090	-157.090
1107.887	86.166	-156.541
1124.001	86.240	-156.006
1140.350	86.313	-155.488
1156.937	86.388	-154.990
1173.765	86.461	-154.512
1190.838	86.532	-154.040
1208.159	86.601	-153.584
1225.732	86.670	-153.145
1243.561	86.739	-152.707
1261.649	86.812	-152.268
1280.000	86.892	-151.826
1298.618	86.973	-151.375
1317.507	87.048	-150.919
1336.670	87.114	-150.465
1356.113	87.173	-150.004
1375.838	87.231	-149.522
1395.850	87.290	-149.021
1416.153	87.347	-148.512
1436.751	87.405	-147.993
1457.649	87.463	-147.454
1478.851	87.520	-146.890
1500.362	87.580	-146.301
1522.185	87.642	-145.693
1544.326	87.709	-145.070
1566.789	87.780	-144.425
1589.578	87.856	-143.775
1612.699	87.936	-143.133
1636.156	88.024	-142.493
1659.955	88.130	-141.835
1684.099	88.255	-141.160
1708.595	88.387	-140.481
1733.447	88.514	-139.792
1758.661	88.631	-139.092
1784.241	88.740	-138.383
1810.193	88.850	-137.663
1836.523	88.965	-136.932
1863.236	89.085	-136.199
1890.338	89.212	-135.465
1917.833	89.346	-134.732
1945.729	89.487	-134.006
1974.030	89.636	-133.283
2002.743	89.794	-132.568
2031.873	89.958	-131.870
2061.428	90.128	-131.191
2091.412	90.305	-130.532
2121.832	90.490	-129.888
2152.695	90.682	-129.259
2184.007	90.882	-128.651
2215.774	91.092	-128.067
2248.003	91.315	-127.511
2280.701	91.554	-126.990
2313.874	91.807	-126.506
2347.530	92.069	-126.066
2381.676	92.335	-125.675
2416.318	92.598	-125.341
2451.464	92.862	-125.077
2487.122	93.137	-124.884
2523.298	93.433	-124.771
2560.000	93.738	-124.747
2597.236	94.038	-124.804
2635.014	94.335	-124.917
2673.341	94.642	-125.058
2712.226	94.977	-125.220
2751.676	95.355	-125.460
2791.700	95.777	-125.916
2832.306	96.231	-126.734
2873.503	96.701	-128.004
2915.299	97.171	-129.812
2957.703	97.610	-132.223
3000.724	97.980	-135.168
3044.370	98.258	-138.435
3088.652	98.442	-141.807
3133.577	98.549	-145.151
3179.156	98.599	-148.407
3225.398	98.605	-151.541
3272.312	98.571	-154.524
3319.909	98.499	-157.334
3368.198	98.399	-159.946
3417.190	98.282	-162.342
3466.894	98.149	-164.525
3517.321	97.992	-166.512
3568.482	97.810	-168.325
3620.387	97.608	-169.983
3673.046	97.388	-171.486
3726.472	97.147	-172.811
3780.675	96.884	-173.895
3835.666	96.611	-174.633
3891.457	96.356	-174.933
3948.060	96.146	-174.810
4005.486	95.989	-174.430
4063.747	95.875	-174.006
4122.855	95.778	-173.660
4182.824	95.679	-173.411
4243.664	95.568	-173.242
4305.390	95.451	-173.125
4368.013	95.333	-173.035
4431.547	95.218	-172.952
4496.005	95.122	-172.861
4561.401	95.052	-172.758
4627.749	94.998	-172.643
4695.061	94.947	-172.524
4763.352	94.910	-172.412
4832.637	94.888	-172.318
4902.929	94.870	-172.258
4974.244	94.860	-172.240
5046.596	94.871	-172.270
5120.000	94.907	-172.354
5194.472	94.961	-172.494
5270.027	95.013	-172.701
5346.682	95.052	-172.982
5424.451	95.083	-173.342
5503.352	95.116	-173.773
5583.399	95.149	-174.265
5664.612	95.172	-174.810
5747.006	95.177	-175.406
5830.598	95.187	-176.058
5915.406	95.218	-176.787
6001.447	95.268	-177.621
6088.740	95.321	-178.588
6177.303	95.356	-179.714
6267.154	95.375	-181.024
6358.312	95.384	-182.523
6450.796	95.374	-184.195
6544.625	95.332	-185.998
6639.818	95.247	-187.860
6736.397	95.119	-189.680
6834.380	94.954	-191.351
6933.789	94.774	-192.800
7034.643	94.601	-194.013
7136.964	94.454	-195.058
7240.773	94.342	-196.070
7346.093	94.273	-197.200
7452.944	94.251	-198.571
7561.350	94.278	-200.288
7671.332	94.339	-202.436
7782.915	94.401	-205.081
7896.120	94.433	-208.259
8010.971	94.390	-211.952
8127.493	94.212	-216.063
8245.711	93.854	-220.414
8365.647	93.316	-224.750
