* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 07.09.2021 16:20:03
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: 10rub EQ R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
586.883	81.789	-3.203
595.419	81.759	-2.764
604.080	81.740	-2.320
612.866	81.734	-1.850
621.780	81.724	-1.375
630.824	81.711	-0.912
640.000	81.691	-0.450
649.309	81.669	0.028
658.753	81.658	0.526
668.335	81.650	1.037
678.056	81.640	1.571
687.919	81.630	2.139
697.925	81.621	2.704
708.076	81.604	3.198
718.376	81.587	3.680
728.825	81.579	4.208
739.426	81.581	4.760
750.181	81.591	5.326
761.093	81.602	5.922
772.163	81.604	6.538
783.394	81.599	7.148
794.789	81.598	7.763
806.349	81.605	8.386
818.078	81.607	9.023
829.977	81.598	9.697
842.050	81.586	10.420
854.297	81.580	11.141
866.724	81.587	11.841
879.330	81.608	12.563
892.120	81.633	13.299
905.097	81.654	14.027
918.262	81.662	14.770
931.618	81.660	15.544
945.169	81.655	16.347
958.917	81.647	17.166
972.864	81.644	18.017
987.015	81.650	18.910
1001.371	81.661	19.837
1015.937	81.679	20.778
1030.714	81.703	21.765
1045.706	81.728	22.810
1060.916	81.751	23.866
1076.347	81.766	25.026
1092.003	81.785	26.495
1107.887	81.850	28.211
1124.001	81.971	29.904
1140.350	82.125	31.478
1156.937	82.300	32.975
1173.765	82.504	34.406
1190.838	82.738	35.727
1208.159	83.003	36.892
1225.732	83.295	37.881
1243.561	83.610	38.632
1261.649	83.939	39.082
1280.000	84.272	39.231
1298.618	84.599	39.115
1317.507	84.903	38.746
1336.670	85.171	38.168
1356.113	85.402	37.448
1375.838	85.596	36.644
1395.850	85.757	35.791
1416.153	85.890	34.915
1436.751	85.996	34.068
1457.649	86.080	33.298
1478.851	86.144	32.620
1500.362	86.193	32.036
1522.185	86.228	31.547
1544.326	86.255	31.166
1566.789	86.278	30.891
1589.578	86.300	30.719
1612.699	86.324	30.657
1636.156	86.356	30.691
1659.955	86.410	30.796
1684.099	86.490	30.969
1708.595	86.587	31.215
1733.447	86.687	31.505
1758.661	86.783	31.815
1784.241	86.879	32.132
1810.193	86.985	32.437
1836.523	87.102	32.718
1863.236	87.232	32.959
1890.338	87.373	33.144
1917.833	87.527	33.259
1945.729	87.691	33.290
1974.030	87.859	33.227
2002.743	88.030	33.057
2031.873	88.201	32.767
2061.428	88.369	32.365
2091.412	88.530	31.862
2121.832	88.681	31.274
2152.695	88.821	30.612
2184.007	88.947	29.886
2215.774	89.060	29.118
2248.003	89.163	28.332
2280.701	89.257	27.560
2313.874	89.343	26.826
2347.530	89.416	26.145
2381.676	89.475	25.534
2416.318	89.519	25.005
2451.464	89.554	24.547
2487.122	89.591	24.150
2523.298	89.645	23.805
2560.000	89.711	23.500
2597.236	89.779	23.214
2635.014	89.847	22.924
2673.341	89.925	22.615
2712.226	90.020	22.266
2751.676	90.133	21.855
2791.700	90.257	21.363
2832.306	90.388	20.772
2873.503	90.522	20.074
2915.299	90.657	19.252
2957.703	90.788	18.296
3000.724	90.909	17.210
3044.370	91.014	15.997
3088.652	91.093	14.659
3133.577	91.148	13.220
3179.156	91.186	11.700
3225.398	91.207	10.121
3272.312	91.210	8.499
3319.909	91.189	6.867
3368.198	91.145	5.262
3417.190	91.087	3.714
3466.894	91.009	2.254
3517.321	90.898	0.916
3568.482	90.755	-0.278
3620.387	90.591	-1.311
3673.046	90.413	-2.159
3726.472	90.230	-2.804
3780.675	90.050	-3.234
3835.666	89.892	-3.471
3891.457	89.771	-3.573
3948.060	89.683	-3.621
4005.486	89.607	-3.672
4063.747	89.520	-3.726
4122.855	89.413	-3.746
4182.824	89.281	-3.703
4243.664	89.132	-3.582
4305.390	88.978	-3.377
4368.013	88.827	-3.093
4431.547	88.689	-2.738
4496.005	88.580	-2.314
4561.401	88.514	-1.819
4627.749	88.484	-1.271
4695.061	88.487	-0.732
4763.352	88.539	-0.295
4832.637	88.640	-0.072
4902.929	88.776	-0.203
4974.244	88.936	-0.867
5046.596	89.102	-2.261
5120.000	89.216	-4.479
5194.472	89.192	-7.291
5270.027	88.960	-10.009
5346.682	88.540	-11.765
5424.451	88.052	-12.124
5503.352	87.633	-11.332
5583.399	87.352	-9.983
5664.612	87.192	-8.614
5747.006	87.108	-7.560
5830.598	87.075	-6.974
5915.406	87.065	-6.917
6001.447	87.029	-7.335
6088.740	86.913	-7.996
6177.303	86.689	-8.530
6267.154	86.378	-8.570
6358.312	86.039	-7.893
6450.796	85.719	-6.480
6544.625	85.450	-4.426
6639.818	85.250	-1.788
6736.397	85.157	1.520
6834.380	85.274	5.346
6933.789	85.640	8.568
7034.643	86.062	10.641
7136.964	86.502	12.539
7240.773	87.079	14.490
7346.093	87.862	16.071
7452.944	88.895	16.814
7561.350	90.209	16.111
7671.332	91.770	12.986
7782.915	93.406	5.980
7896.120	94.771	-6.336
8010.971	95.436	-23.663
8127.493	95.119	-42.527
8245.711	93.862	-58.330
8365.647	92.000	-68.954
8487.328	89.930	-75.046
8610.779	87.926	-78.101
8736.026	86.089	-79.301
8863.095	84.416	-79.323
8992.011	82.873	-78.510
9122.803	81.438	-77.043
9255.497	80.096	-75.003
9390.121	78.842	-72.442
9526.704	77.670	-69.404
9665.273	76.574	-65.958
9805.857	75.549	-62.162
9948.487	74.600	-58.052
10093.191	73.733	-53.664
10240.000	72.959	-49.028
10388.944	72.281	-44.147
10540.055	71.672	-39.011
10693.363	71.113	-33.678
10848.902	70.616	-28.191
11006.703	70.202	-22.557
11166.799	69.878	-16.939
11329.224	69.633	-11.425
11494.012	69.439	-5.853
11661.195	69.275	-0.016
11830.812	69.148	6.178
12002.895	69.084	12.680
12177.480	69.100	19.392
12354.606	69.188	26.305
12534.309	69.349	33.399
12716.624	69.599	40.600
12901.592	69.945	47.760
13089.250	70.408	54.819
13279.637	71.066	61.875
13472.794	72.072	68.948
13668.760	73.545	75.882
13867.577	75.472	82.272
14069.285	77.809	87.471
14273.928	80.548	90.214
14481.547	83.474	87.445
14692.186	85.872	74.310
14905.889	86.843	50.100
15122.700	85.956	25.244
15342.664	83.638	10.842
15565.829	80.926	7.020
15792.239	78.768	9.036
16021.942	77.474	13.227
16254.986	76.766	17.891
16491.422	76.418	22.863
16731.295	76.461	27.718
16974.656	77.042	31.750
17221.559	78.343	33.751
17472.053	80.295	31.059
17726.189	82.273	19.240
17984.021	83.271	-4.028
18245.605	82.601	-31.570
18510.994	80.381	-51.962
18780.242	77.340	-62.089
19053.408	74.365	-65.574
19330.547	71.963	-65.896
19611.715	70.196	-64.850
19896.975	69.158	-63.889
