* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 16.09.2021 17:37:13
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Arena L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
718.376	90.928	12.174
728.825	90.940	12.578
739.426	90.966	12.979
750.181	90.999	13.385
761.093	91.032	13.801
772.163	91.060	14.212
783.394	91.087	14.618
794.789	91.119	15.022
806.349	91.156	15.424
818.078	91.188	15.825
829.977	91.211	16.230
842.050	91.231	16.643
854.297	91.258	17.072
866.724	91.298	17.517
879.330	91.354	17.957
892.120	91.419	18.392
905.097	91.481	18.823
918.262	91.535	19.249
931.618	91.579	19.673
945.169	91.622	20.087
958.917	91.673	20.479
972.864	91.734	20.845
987.015	91.807	21.187
1001.371	91.886	21.504
1015.937	91.969	21.787
1030.714	92.054	22.035
1045.706	92.141	22.247
1060.916	92.231	22.429
1076.347	92.323	22.578
1092.003	92.414	22.688
1107.887	92.505	22.757
1124.001	92.596	22.785
1140.350	92.686	22.783
1156.937	92.772	22.758
1173.765	92.855	22.709
1190.838	92.936	22.632
1208.159	93.015	22.541
1225.732	93.092	22.442
1243.561	93.169	22.331
1261.649	93.249	22.210
1280.000	93.332	22.078
1298.618	93.418	21.939
1317.507	93.498	21.801
1336.670	93.567	21.665
1356.113	93.628	21.527
1375.838	93.687	21.391
1395.850	93.744	21.261
1416.153	93.800	21.134
1436.751	93.855	21.008
1457.649	93.910	20.887
1478.851	93.965	20.772
1500.362	94.021	20.655
1522.185	94.077	20.537
1544.326	94.134	20.422
1566.789	94.191	20.298
1589.578	94.249	20.168
1612.699	94.308	20.036
1636.156	94.373	19.899
1659.955	94.453	19.751
1684.099	94.552	19.589
1708.595	94.657	19.413
1733.447	94.753	19.222
1758.661	94.834	19.017
1784.241	94.902	18.793
1810.193	94.965	18.545
1836.523	95.026	18.274
1863.236	95.086	17.980
1890.338	95.143	17.666
1917.833	95.198	17.333
1945.729	95.251	16.978
1974.030	95.302	16.598
2002.743	95.350	16.196
2031.873	95.393	15.774
2061.428	95.432	15.336
2091.412	95.465	14.885
2121.832	95.493	14.418
2152.695	95.515	13.936
2184.007	95.529	13.450
2215.774	95.537	12.969
2248.003	95.544	12.497
2280.701	95.551	12.035
2313.874	95.557	11.590
2347.530	95.554	11.174
2381.676	95.537	10.791
2416.318	95.501	10.444
2451.464	95.448	10.140
2487.122	95.389	9.887
2523.298	95.335	9.695
2560.000	95.282	9.567
2597.236	95.215	9.503
2635.014	95.135	9.511
2673.341	95.052	9.598
2712.226	94.974	9.773
2751.676	94.904	10.042
2791.700	94.840	10.406
2832.306	94.780	10.867
2873.503	94.727	11.426
2915.299	94.681	12.086
2957.703	94.645	12.843
3000.724	94.621	13.701
3044.370	94.605	14.656
3088.652	94.597	15.700
3133.577	94.604	16.822
3179.156	94.639	18.009
3225.398	94.709	19.241
3272.312	94.815	20.491
3319.909	94.957	21.730
3368.198	95.137	22.915
3417.190	95.361	24.005
3466.894	95.618	24.960
3517.321	95.887	25.752
3568.482	96.161	26.366
3620.387	96.443	26.805
3673.046	96.735	27.080
3726.472	97.038	27.195
3780.675	97.356	27.136
3835.666	97.696	26.867
3891.457	98.064	26.340
3948.060	98.446	25.503
4005.486	98.820	24.317
4063.747	99.162	22.764
